chr,start,end,EUT,AAI,AFT
1,6500001,6550000,14.9600,68.1700,16.8600
1,6550001,6600000,38.3900,50.9700,10.6200
1,6600001,6650000,38.4700,51.6400,9.8800
1,6650001,6700000,36.8300,49.1100,14.0400
1,6700001,6750000,29.5700,54.6800,15.7400
1,6750001,6800000,26.5600,58.3700,15.0500
1,6800001,6850000,32.4300,58.2200,9.3400
1,6850001,6900000,29.3400,57.4300,13.2100
1,6900001,6950000,40.0000,53.5100,6.4800
1,6950001,7000000,37.2000,56.6200,6.1600
1,7000001,7050000,30.3100,60.2000,9.4800
1,7050001,7100000,24.6000,57.1600,18.2300
1,7100001,7150000,29.7300,51.0100,19.2500
1,7150001,7200000,37.8500,50.1100,12.0200
1,7200001,7250000,28.4300,51.4600,20.1000
1,7250001,7300000,30.8600,53.3700,15.7600
1,7300001,7350000,30.3100,54.9000,14.7700
1,7350001,7400000,14.6000,68.5300,16.8500
1,7400001,7450000,19.4300,63.9200,16.6400
1,7450001,7500000,17.7000,57.5600,24.7200
1,7500001,7550000,15.1300,64.3200,20.5300
1,7550001,7600000,29.4400,58.5400,12.0100
1,7600001,7650000,22.7500,67.8800,9.3600
1,7650001,7700000,15.4000,71.6500,12.9400
1,7700001,7750000,15.5200,69.7700,14.7000
1,7750001,7800000,30.4500,66.4900,3.0500
1,7800001,7850000,20.9000,65.6700,13.4200
1,7850001,7900000,9.9600,74.0300,16.0000
1,7900001,7950000,12.5400,65.8000,21.6500
1,7950001,8000000,17.6400,70.3400,12.0100
1,8000001,8050000,21.5800,69.2300,9.1800
1,8050001,8100000,35.7400,55.1400,9.1100
1,8100001,8150000,36.7000,53.7200,9.5600
1,8150001,8200000,29.0900,48.5000,22.4000
1,8200001,8250000,27.3000,53.8000,18.8800
1,8250001,8300000,31.6400,44.3800,23.9700
1,8300001,8350000,23.9900,54.6000,21.4000
1,8350001,8400000,32.1500,51.4600,16.3800
1,8400001,8450000,22.2500,52.8000,24.9300
1,8450001,8500000,30.1700,46.7000,23.1100
1,8500001,8550000,40.4300,44.9000,14.6600
1,8550001,8600000,41.0600,44.9700,13.9600
1,8600001,8650000,30.3900,44.8700,24.7300
1,8650001,8700000,34.6000,50.4500,14.9300
1,8700001,8750000,15.8600,58.8100,25.3200
1,8750001,8800000,21.4000,37.4700,41.1200
1,8800001,8850000,30.5700,36.9400,32.4900
1,8850001,8900000,13.8900,46.6500,39.4500
1,8900001,8950000,29.1200,34.5200,36.3500
1,8950001,9000000,16.4200,38.7800,44.7800
1,9000001,9050000,22.6900,47.0500,30.2400
1,9050001,9100000,29.3600,49.4500,21.1700
1,9100001,9150000,56.4200,33.4800,10.0800
1,9150001,9200000,22.1800,50.4800,27.3200
1,9200001,9250000,35.5700,55.4400,8.9800
1,9250001,9300000,29.3400,55.0600,15.5900
1,9300001,9350000,42.6700,48.8700,8.4400
1,9350001,9400000,36.4800,48.6600,14.8400
1,9400001,9450000,43.3600,30.1400,26.4800
1,9450001,9500000,45.8500,38.6400,15.5000
1,9500001,9550000,48.7500,42.4700,8.7700
1,9550001,9600000,39.9600,41.0600,18.9700
1,9600001,9650000,36.6900,61.4000,1.9000
1,9650001,9700000,21.5000,67.9400,10.5400
1,9700001,9750000,17.0700,70.1100,12.8100
1,9750001,9800000,17.3200,71.7000,10.9700
1,9800001,9850000,13.9100,80.2300,5.8500
1,9850001,9900000,12.2900,62.4400,25.2600
1,9900001,9950000,16.4600,53.6800,29.8500
1,9950001,10000000,19.0000,55.7900,25.2000
1,10000001,10050000,26.0500,55.7800,18.1500
1,10050001,10100000,16.1800,77.2600,6.5500
1,10100001,10150000,28.3700,68.0900,3.5200
1,10150001,10200000,31.4500,58.4200,10.1100
1,10200001,10250000,24.2500,58.6000,17.1300
1,10250001,10300000,24.6900,65.5300,9.7700
1,10300001,10350000,33.1000,58.3700,8.5200
1,10350001,10400000,33.4000,57.8000,8.7900
1,10400001,10450000,29.5700,57.3100,13.1100
1,10450001,10500000,17.9700,63.9800,18.0400
1,10500001,10550000,22.2700,63.3100,14.4100
1,10550001,10600000,15.5300,69.5400,14.9100
1,10600001,10650000,39.3100,56.7200,3.9600
1,10650001,10700000,19.1400,60.2200,20.6300
1,10700001,10750000,28.6500,60.2800,11.0500
1,10750001,10800000,29.9400,62.0700,7.9700
1,10800001,10850000,28.5800,56.1500,15.2500
1,10850001,10900000,37.0900,60.4500,2.4400
1,10900001,10950000,30.7700,65.7500,3.4600
1,10950001,11000000,27.6900,64.8400,7.4600
1,11000001,11050000,26.8200,66.3700,6.8000
1,11050001,11100000,31.1200,60.1000,8.7600
1,11100001,11150000,29.3900,58.3400,12.2600
1,11150001,11200000,18.7500,69.4300,11.8100
1,11200001,11250000,13.7300,75.2500,11.0100
1,11250001,11300000,23.4200,63.0400,13.5200
1,11300001,11350000,28.0600,58.2200,13.7000
1,11350001,11400000,23.2800,65.7700,10.9400
1,11400001,11450000,6.7000,80.6800,12.6100
1,11450001,11500000,10.1900,79.4500,10.3400
1,11500001,11550000,6.0900,84.5600,9.3400
1,11550001,11600000,7.7300,88.3300,3.9200
1,11600001,11650000,9.1400,82.1900,8.6600
1,11650001,11700000,6.1700,79.4000,14.4200
1,11700001,11750000,7.5000,78.5500,13.9400
1,11750001,11800000,7.5300,74.5800,17.8700
1,11800001,11850000,9.1400,75.1600,15.6900
1,11850001,11900000,11.5800,75.4900,12.9200
1,11900001,11950000,16.1000,79.0300,4.8500
1,11950001,12000000,7.7700,70.8200,21.3900
1,12000001,12050000,16.7800,73.4700,9.7400
1,12050001,12100000,33.6800,55.6800,10.6300
1,12100001,12150000,31.8500,57.5900,10.5500
1,12150001,12200000,36.8300,52.3300,10.8300
1,12200001,12250000,18.2900,63.7900,17.9000
1,12250001,12300000,43.7100,52.8900,3.3800
1,12300001,12350000,21.7300,52.8600,25.4000
1,12350001,12400000,16.6700,58.2900,25.0300
1,12400001,12450000,12.5800,66.8500,20.5600
1,12450001,12500000,8.6100,69.2300,22.1500
1,12500001,12550000,9.1000,69.9000,20.9800
1,12550001,12600000,12.6100,67.4200,19.9500
1,12600001,12650000,14.4500,67.6600,17.8700
1,12650001,12700000,30.4400,40.8900,28.6500
1,12700001,12750000,31.1600,42.4600,26.3700
1,12750001,12800000,28.7400,65.0700,6.1700
1,12800001,12850000,10.3100,82.6400,7.0400
1,12850001,12900000,29.5000,66.4900,4.0000
1,12900001,12950000,21.9100,58.5200,19.5500
1,12950001,13000000,29.4400,61.7200,8.8200
1,13000001,13050000,27.4800,64.9300,7.5800
1,13050001,13100000,38.7400,55.7600,5.4800
1,13100001,13150000,26.6300,68.9600,4.3900
1,13150001,13200000,30.5700,62.2500,7.1700
1,13200001,13250000,19.0700,75.3100,5.6100
1,13250001,13300000,18.3200,76.6000,5.0700
1,13300001,13350000,21.3400,73.5900,5.0600
1,13350001,13400000,14.8200,80.1200,5.0500
1,13400001,13450000,12.4500,80.9400,6.5900
1,13450001,13500000,15.0000,78.7700,6.2200
1,13500001,13550000,13.5700,79.4100,7.0100
1,13550001,13600000,13.1300,80.1400,6.7200
1,13600001,13650000,13.5100,82.2000,4.2700
1,13650001,13700000,17.2100,71.6800,11.0900
1,13700001,13750000,23.1500,68.8800,7.9600
1,13750001,13800000,22.8600,69.8000,7.3300
1,13800001,13850000,23.0700,69.9800,6.9300
1,13850001,13900000,24.4100,71.9300,3.6400
1,13900001,13950000,20.9700,67.7200,11.2900
1,13950001,14000000,22.4600,65.6400,11.8900
1,14000001,14050000,29.9500,61.2100,8.8300
1,14050001,14100000,22.0300,69.1700,8.7900
1,14100001,14150000,18.7800,78.9500,2.2500
1,14150001,14200000,11.9100,75.7500,12.3200
1,14200001,14250000,19.7900,63.8300,16.3600
1,14250001,14300000,32.2800,59.5400,8.1700
1,14300001,14350000,28.6400,60.4100,10.9300
1,14350001,14400000,21.4300,58.6600,19.8900
1,14400001,14450000,19.3500,62.2800,18.3500
1,14450001,14500000,20.5000,63.6600,15.8200
1,14500001,14550000,14.3900,69.2500,16.3400
1,14550001,14600000,14.8700,72.3600,12.7500
1,14600001,14650000,20.1700,74.1500,5.6600
1,14650001,14700000,23.3000,70.9400,5.7400
1,14700001,14750000,26.2500,66.5500,7.1900
1,14750001,14800000,29.5100,67.3700,3.1100
1,14800001,14850000,25.2700,66.3300,8.3900
1,14850001,14900000,29.9800,63.8000,6.2100
1,14900001,14950000,28.1400,56.6500,15.2000
1,14950001,15000000,36.9600,49.4400,13.5800
1,15000001,15050000,29.5800,59.6200,10.7800
1,15050001,15100000,36.7900,47.0600,16.1300
1,15100001,15150000,24.7000,61.6000,13.6900
1,15150001,15200000,37.1500,52.7100,10.1300
1,15200001,15250000,29.1600,58.0800,12.7500
1,15250001,15300000,18.0100,59.9200,22.0600
1,15300001,15350000,14.8500,67.5300,17.6100
1,15350001,15400000,22.3300,61.3800,16.2700
1,15400001,15450000,33.7600,50.7600,15.4600
1,15450001,15500000,37.0200,53.2500,9.7200
1,15500001,15550000,31.7500,60.1300,8.1100
1,15550001,15600000,44.3400,37.3600,18.2800
1,15600001,15650000,46.8500,36.4100,16.7300
1,15650001,15700000,18.1700,64.4500,17.3600
1,15700001,15750000,19.9200,64.4500,15.6200
1,15750001,15800000,25.5300,54.2500,20.2100
1,15800001,15850000,37.8300,50.9900,11.1700
1,15850001,15900000,48.0000,42.4000,9.5800
1,15900001,15950000,36.0600,43.7200,20.2000
1,15950001,16000000,29.9800,45.5600,24.4500
1,16000001,16050000,31.7900,51.1100,17.0800
1,16050001,16100000,17.8100,60.9500,21.2200
1,16100001,16150000,30.1300,37.2600,32.6000
1,16150001,16200000,23.8300,52.5000,23.6600
1,16200001,16250000,42.1700,38.1500,19.6600
1,16250001,16300000,35.6200,28.1100,36.2600
1,16300001,16350000,35.5900,36.5000,27.8900
1,16350001,16400000,25.8000,38.8700,35.3200
1,16400001,16450000,18.3200,57.0000,24.6600
1,16450001,16500000,20.0100,55.7600,24.2100
1,16500001,16550000,19.0000,55.5500,25.4400
1,16550001,16600000,14.6500,58.2800,27.0500
1,16600001,16650000,17.8600,54.7900,27.3400
1,16650001,16700000,18.2600,51.7600,29.9600
1,16700001,16750000,17.5700,57.5400,24.8700
1,16750001,16800000,21.9900,51.6500,26.3500
1,16800001,16850000,19.8900,57.8100,22.2800
1,16850001,16900000,28.8200,49.2200,21.9400
1,16900001,16950000,24.3100,52.9400,22.7400
1,16950001,17000000,26.8700,47.7100,25.4000
1,17000001,17050000,32.0500,60.5500,7.3900
1,17050001,17100000,28.6800,60.5300,10.7800
1,17100001,17150000,29.6200,58.3800,11.9800
1,17150001,17200000,27.1100,57.2000,15.6700
1,17200001,17250000,25.1600,51.9900,22.8300
1,17250001,17300000,13.2400,74.9600,11.7800
1,17300001,17350000,8.5600,56.7900,34.6300
1,17350001,17400000,6.2900,59.1600,34.5400
1,17400001,17450000,10.9800,62.9800,26.0200
1,17450001,17500000,18.8500,63.5200,17.6100
1,17500001,17550000,52.9100,42.4200,4.6600
1,17550001,17600000,21.8600,57.1900,20.9300
1,17600001,17650000,34.0800,57.6800,8.2300
1,17650001,17700000,39.1900,54.2900,6.5100
1,17700001,17750000,43.3400,54.3300,2.3100
1,17750001,17800000,45.9400,47.5700,6.4800
1,17800001,17850000,32.7800,59.3100,7.9000
1,17850001,17900000,43.2000,49.6700,7.1200
1,17900001,17950000,35.9400,51.9000,12.1400
1,17950001,18000000,29.0800,56.7800,14.1300
1,18000001,18050000,29.5900,57.8200,12.5800
1,18050001,18100000,29.8800,58.3400,11.7600
1,18100001,18150000,18.3100,64.0100,17.6700
1,18150001,18200000,28.3000,63.6800,8.0100
1,18200001,18250000,27.6100,63.6200,8.7600
1,18250001,18300000,25.9100,74.0800,0
1,18300001,18350000,29.9100,60.5800,9.4900
1,18350001,18400000,24.9500,58.9600,16.0800
1,18400001,18450000,37.5800,52.3800,10.0200
1,18450001,18500000,29.4800,54.6300,15.8800
1,18500001,18550000,17.4700,63.8400,18.6800
1,18550001,18600000,14.0800,81.1200,4.7800
1,18600001,18650000,10.5600,70.9500,18.4800
1,18650001,18700000,16.7700,62.6700,20.5500
1,18700001,18750000,20.1700,61.6700,18.1400
1,18750001,18800000,24.1200,54.8000,21.0600
1,18800001,18850000,21.0600,57.4800,21.4400
1,18850001,18900000,16.2500,62.5400,21.1900
1,18900001,18950000,25.3700,54.7300,19.8900
1,18950001,19000000,32.3800,56.1100,11.4900
1,19000001,19050000,26.9000,60.5900,12.5000
1,19050001,19100000,16.9800,66.0200,16.9800
1,19100001,19150000,16.3000,78.2700,5.4200
1,19150001,19200000,22.0600,66.5600,11.3700
1,19200001,19250000,20.8600,76.4500,2.6800
1,19250001,19300000,27.1400,56.5500,16.2900
1,19300001,19350000,28.0200,55.8100,16.1500
1,19350001,19400000,24.9800,56.6000,18.4100
1,19400001,19450000,23.4000,62.0800,14.5000
1,19450001,19500000,19.2400,64.9700,15.7700
1,19500001,19550000,34.5900,52.0800,13.3200
1,19550001,19600000,36.6900,56.6800,6.6200
1,19600001,19650000,26.8600,63.4600,9.6600
1,19650001,19700000,39.8300,55.3600,4.8000
1,19700001,19750000,49.4700,38.1700,12.3500
1,19750001,19800000,44.0900,40.5700,15.3300
1,19800001,19850000,50.5400,42.3300,7.1100
1,19850001,19900000,45.9500,34.9100,19.1200
1,19900001,19950000,49.6400,46.5300,3.8200
1,19950001,20000000,25.6600,59.4600,14.8700
1,20000001,20050000,39.3500,48.0900,12.5500
1,20050001,20100000,25.4400,54.1000,20.4500
1,20100001,20150000,23.4200,59.9200,16.6500
1,20150001,20200000,29.6700,53.3100,17.0000
1,20200001,20250000,36.9000,51.2200,11.8600
1,20250001,20300000,25.1700,60.2600,14.5600
1,20300001,20350000,15.8900,74.8300,9.2600
1,20350001,20400000,24.0400,72.9400,3.0000
1,20400001,20450000,22.7800,67.5800,9.6200
1,20450001,20500000,25.8200,70.0500,4.1100
1,20500001,20550000,33.2400,63.4800,3.2600
1,20550001,20600000,32.7600,50.9900,16.2400
1,20600001,20650000,29.6600,59.6200,10.7100
1,20650001,20700000,19.7100,65.3800,14.8900
1,20700001,20750000,26.3500,60.8600,12.7700
1,20750001,20800000,30.9700,65.0200,4.0000
1,20800001,20850000,26.8600,63.1300,10.0000
1,20850001,20900000,33.5900,62.4000,4.0000
1,20900001,20950000,40.6300,57.0000,2.3600
1,20950001,21000000,36.7500,61.9100,1.3200
1,21000001,21050000,33.5700,55.0900,11.3200
1,21050001,21100000,24.7200,51.2900,23.9800
1,21100001,21150000,41.7100,47.8800,10.3900
1,21150001,21200000,35.6200,49.7500,14.6100
1,21200001,21250000,45.2300,54.7400,.0100
1,21250001,21300000,51.8600,38.1200,10.0100
1,21300001,21350000,37.1700,45.8800,16.9300
1,21350001,21400000,37.0800,45.8500,17.0600
1,21400001,21450000,24.9500,43.8600,31.1800
1,21450001,21500000,39.0600,45.7300,15.2000
1,21500001,21550000,52.7500,44.5500,2.6800
1,21550001,21600000,34.9300,62.3300,2.7300
1,21600001,21650000,38.3800,59.4900,2.1100
1,21650001,21700000,23.0400,75.8400,1.1100
1,21700001,21750000,15.8900,60.4000,23.7000
1,21750001,21800000,22.0100,59.4800,18.5000
1,21800001,21850000,18.7900,62.3800,18.8100
1,21850001,21900000,34.1400,57.0500,8.7900
1,21900001,21950000,29.4700,48.7800,21.7300
1,21950001,22000000,33.4600,56.5300,10.0000
1,22000001,22050000,31.1700,55.9900,12.8200
1,22050001,22100000,29.7800,52.0100,18.2000
1,22100001,22150000,41.2100,46.9800,11.7900
1,22150001,22200000,54.1100,35.5500,10.3300
1,22200001,22250000,50.5300,41.2300,8.2300
1,22250001,22300000,25.2200,60.1500,14.6100
1,22300001,22350000,20.9500,62.3900,16.6500
1,22350001,22400000,44.5000,43.3400,12.1500
1,22400001,22450000,19.3900,67.9200,12.6700
1,22450001,22500000,14.1700,63.2200,22.6000
1,22500001,22550000,30.3100,61.2900,8.3900
1,22550001,22600000,27.9100,60.7800,11.2900
1,22600001,22650000,21.4400,68.5200,10.0300
1,22650001,22700000,34.8700,46.3500,18.7700
1,22700001,22750000,44.9000,34.4400,20.6500
1,22750001,22800000,23.8300,55.9700,20.1800
1,22800001,22850000,18.2100,63.6100,18.1700
1,22850001,22900000,21.6800,54.8000,23.5000
1,22900001,22950000,33.2200,48.1700,18.6000
1,22950001,23000000,28.4800,60.9900,10.5200
1,23000001,23050000,24.5000,58.2300,17.2600
1,23050001,23100000,24.7500,54.7500,20.4800
1,23100001,23150000,28.3300,57.8300,13.8200
1,23150001,23200000,20.4500,58.6700,20.8700
1,23200001,23250000,33.2200,58.9100,7.8600
1,23250001,23300000,30.3600,59.9300,9.7000
1,23300001,23350000,30.3000,55.4100,14.2700
1,23350001,23400000,43.7700,50.4100,5.8000
1,23400001,23450000,27.9200,52.9900,19.0800
1,23450001,23500000,28.7700,47.1100,24.1100
1,23500001,23550000,43.2000,40.3300,16.4500
1,23550001,23600000,49.3100,36.3800,14.3000
1,23600001,23650000,37.6700,56.3400,5.9800
1,23650001,23700000,44.8700,46.2100,8.9000
1,23700001,23750000,41.0100,46.6900,12.2900
1,23750001,23800000,40.9100,45.4400,13.6400
1,23800001,23850000,37.6100,50.9500,11.4300
1,23850001,23900000,44.0900,48.5800,7.3100
1,23900001,23950000,44.5600,49.7300,5.6900
1,23950001,24000000,40.6600,55.3000,4.0300
1,24000001,24050000,32.8300,58.4700,8.6800
1,24050001,24100000,32.1800,56.2700,11.5400
1,24100001,24150000,34.1600,58.3900,7.4400
1,24150001,24200000,31.0100,63.7000,5.2800
1,24200001,24250000,26.7700,54.1900,19.0300
1,24250001,24300000,47.7800,42.7500,9.4500
1,24300001,24350000,42.1800,39.9600,17.8500
1,24350001,24400000,51.7300,35.7200,12.5400
1,24400001,24450000,44.4300,52.4800,3.0800
1,24450001,24500000,54.1800,41.2300,4.5700
1,24500001,24550000,31.0600,54.1000,14.8200
1,24550001,24600000,37.1400,52.6900,10.1600
1,24600001,24650000,34.2700,54.0000,11.7100
1,24650001,24700000,23.2000,60.1900,16.5900
1,24700001,24750000,23.4500,61.6500,14.8900
1,24750001,24800000,33.2800,50.7300,15.9700
1,24800001,24850000,30.0900,59.0200,10.8800
1,24850001,24900000,34.0200,49.4100,16.5500
1,24900001,24950000,35.6100,53.7200,10.6600
1,24950001,25000000,28.7800,61.1700,10.0400
1,25000001,25050000,14.4500,61.1300,24.4100
1,25050001,25100000,32.9600,65.8400,1.1800
1,25100001,25150000,24.6200,68.1900,7.1700
1,25150001,25200000,25.2600,64.8100,9.9200
1,25200001,25250000,18.6800,65.8500,15.4500
1,25250001,25300000,35.2700,60.5000,4.2100
1,25300001,25350000,26.6400,63.3100,10.0300
1,25350001,25400000,29.0100,65.7500,5.2200
1,25400001,25450000,26.8800,68.2400,4.8600
1,25450001,25500000,17.0700,65.7300,17.1800
1,25500001,25550000,21.8800,61.5900,16.5200
1,25550001,25600000,29.0400,56.1500,14.8000
1,25600001,25650000,34.5400,52.0900,13.3500
1,25650001,25700000,25.4600,55.2500,19.2800
1,25700001,25750000,29.8600,51.8200,18.3000
1,25750001,25800000,18.9400,55.3600,25.6800
1,25800001,25850000,20.6600,56.6900,22.6400
1,25850001,25900000,23.3000,55.6400,21.0500
1,25900001,25950000,24.1900,58.2900,17.5000
1,25950001,26000000,29.3200,54.3300,16.3400
1,26000001,26050000,31.7200,56.5500,11.7200
1,26050001,26100000,26.8300,62.5500,10.6100
1,26100001,26150000,17.5400,63.0300,19.4200
1,26150001,26200000,30.5900,42.2700,27.1300
1,26200001,26250000,53.5700,34.9500,11.4700
1,26250001,26300000,20.2300,44.4500,35.3100
1,26300001,26350000,21.8600,50.4900,27.6300
1,26350001,26400000,47.6900,42.0700,10.2300
1,26400001,26450000,56.9200,35.4100,7.6600
1,26450001,26500000,27.0100,62.2900,10.6900
1,26500001,26550000,24.9800,60.5000,14.5100
1,26550001,26600000,24.7300,57.0700,18.1900
1,26600001,26650000,43.1600,46.6100,10.2100
1,26650001,26700000,31.4400,48.1300,20.4100
1,26700001,26750000,39.2800,47.6700,13.0300
1,26750001,26800000,40.5800,42.0900,17.3100
1,26800001,26850000,27.3900,54.8400,17.7600
1,26850001,26900000,41.6900,46.1900,12.1100
1,26900001,26950000,21.4600,52.9500,25.5800
1,26950001,27000000,23.0400,64.0000,12.9500
1,27000001,27050000,17.3100,63.9500,18.7300
1,27050001,27100000,20.8900,67.0400,12.0600
1,27100001,27150000,11.9700,75.0000,13.0100
1,27150001,27200000,16.4500,73.6300,9.9100
1,27200001,27250000,39.3600,51.4400,9.1800
1,27250001,27300000,35.7000,57.3800,6.9000
1,27300001,27350000,20.9700,72.1000,6.9100
1,27350001,27400000,24.6400,69.5700,5.7800
1,27400001,27450000,37.8100,50.9400,11.2400
1,27450001,27500000,42.3300,56.7800,.8800
1,27500001,27550000,41.0400,52.5600,6.3800
1,27550001,27600000,45.3000,47.8800,6.8100
1,27600001,27650000,22.2000,72.5100,5.2800
1,27650001,27700000,22.8000,63.1800,14.0100
1,27700001,27750000,25.5000,64.8100,9.6700
1,27750001,27800000,42.3500,47.7500,9.8900
1,27800001,27850000,34.1600,62.2800,3.5400
1,27850001,27900000,51.6800,41.7200,6.6000
1,27900001,27950000,35.2400,47.1600,17.5900
1,27950001,28000000,29.1300,62.7400,8.1100
1,28000001,28050000,25.0700,64.7200,10.2000
1,28050001,28100000,31.1600,66.8300,2.0000
