chr,start,end,eut,aai,aft
1,4250001,4300000,99.3000,.4200,.2600
1,4300001,4350000,89.1300,0,10.8600
1,4350001,4400000,95.6500,0,4.3400
1,4400001,4450000,100.0000,0,0
1,4450001,4500000,96.0000,3.9900,0
1,4500001,4550000,97.8200,0,2.1700
1,4550001,4600000,96.9900,2.1700,.8300
1,4600001,4650000,97.8200,2.1700,0
1,4650001,4700000,53.9800,46.0100,0
1,4700001,4750000,93.8800,6.0500,.0500
1,4750001,4800000,98.4800,0,1.5100
1,4800001,4850000,80.6200,0,19.3700
1,4850001,4900000,84.6500,7.9800,7.3500
1,4900001,4950000,88.1600,5.6400,6.1900
1,4950001,5000000,90.7200,2.7500,6.5200
1,5000001,5050000,88.1000,8.9700,2.9100
1,5050001,5100000,92.7300,0,7.2600
1,5100001,5150000,93.4700,0,6.5200
1,5150001,5200000,91.1500,2.1700,6.6700
1,5200001,5250000,82.2900,10.1100,7.5900
1,5250001,5300000,52.7500,38.1900,9.0400
1,5300001,5350000,82.4500,0,17.5400
1,5350001,5400000,84.0400,10.2400,5.7000
1,5400001,5450000,94.4600,.9700,4.5600
1,5450001,5500000,100.0000,0,0
1,5500001,5550000,98.6200,0,1.3700
1,5550001,5600000,97.8600,1.3300,.7900
1,5600001,5650000,98.4500,0,1.5400
1,5650001,5700000,49.3800,48.6200,1.9800
1,5700001,5750000,35.4500,54.4600,10.0700
1,5750001,5800000,79.1100,3.5200,17.3600
1,5800001,5850000,80.9600,2.1300,16.9000
1,5850001,5900000,98.7400,1.2500,0
1,5900001,5950000,89.6700,3.6700,6.6400
1,5950001,6000000,91.7600,2.0500,6.1800
1,6000001,6050000,100.0000,0,0
1,6050001,6100000,79.0100,0,20.9800
1,6100001,6150000,78.2400,19.6000,2.1500
1,6150001,6200000,87.1200,.4200,12.4500
1,6200001,6250000,100.0000,0,0
1,6250001,6300000,98.7100,0,1.2800
1,6300001,6350000,73.4700,1.0100,25.5000
1,6350001,6400000,100.0000,0,0
1,6400001,6450000,100.0000,0,0
1,6450001,6500000,100.0000,0,0
1,6500001,6550000,87.2500,12.7400,0
1,6550001,6600000,85.6100,1.4500,12.9300
1,6600001,6650000,99.6300,.3600,0
1,6650001,6700000,99.5300,0,.4600
1,6700001,6750000,98.7900,.5700,.6200
1,6750001,6800000,99.5300,.4600,0
1,6800001,6850000,100.0000,0,0
1,6850001,6900000,100.0000,0,0
1,6900001,6950000,99.8000,.1900,0
1,6950001,7000000,98.4900,0,1.5000
1,7000001,7050000,96.9200,.3800,2.6900
1,7050001,7100000,99.5200,.4700,0
1,7100001,7150000,100.0000,0,0
1,7150001,7200000,100.0000,0,0
1,7200001,7250000,99.0200,0,.9700
1,7250001,7300000,98.0000,0,1.9900
1,7300001,7350000,98.1200,.5500,1.3200
1,7350001,7400000,97.8200,0,2.1700
1,7400001,7450000,93.4200,.5300,6.0300
1,7450001,7500000,96.0700,.5600,3.3500
1,7500001,7550000,91.3100,2.7900,5.8900
1,7550001,7600000,95.4000,.2100,4.3800
1,7600001,7650000,94.8100,0,5.1800
1,7650001,7700000,97.1200,1.7300,1.1400
1,7700001,7750000,99.1700,.6300,.1900
1,7750001,7800000,100.0000,0,0
1,7800001,7850000,96.7200,3.0400,.2300
1,7850001,7900000,91.8400,4.1200,4.0200
1,7900001,7950000,80.4300,0,19.5600
1,7950001,8000000,83.2400,10.7800,5.9600
1,8000001,8050000,86.9500,13.0400,0
1,8050001,8100000,89.4800,10.5100,0
1,8100001,8150000,99.3000,0,.6900
1,8150001,8200000,94.2600,3.8900,1.8300
1,8200001,8250000,92.1700,0,7.8200
1,8250001,8300000,98.9600,0,1.0300
1,8300001,8350000,65.1800,32.3100,2.5000
1,8350001,8400000,72.6000,24.9100,2.4800
1,8400001,8450000,78.6700,17.9100,3.4100
1,8450001,8500000,93.7200,2.3400,3.9300
1,8500001,8550000,54.3400,45.6500,0
1,8550001,8600000,81.4500,15.2100,3.3200
1,8600001,8650000,89.8800,7.9300,2.1700
1,8650001,8700000,84.7800,15.2100,0
1,8700001,8750000,86.8800,11.7900,1.3100
1,8750001,8800000,74.0500,24.2800,1.6500
1,8800001,8850000,81.0400,18.9500,0
1,8850001,8900000,97.0500,2.9400,0
1,8900001,8950000,97.8200,2.1700,0
1,8950001,9000000,71.8500,1.3500,26.7800
1,9000001,9050000,90.0500,9.7800,.1500
1,9050001,9100000,95.3200,1.3800,3.2900
1,9100001,9150000,93.2800,2.9600,3.7500
1,9150001,9200000,90.1700,2.6900,7.1200
1,9200001,9250000,80.5100,10.8600,8.6100
1,9250001,9300000,91.6000,3.5100,4.8700
1,9300001,9350000,84.4700,10.0300,5.4900
1,9350001,9400000,95.6500,0,4.3400
1,9400001,9450000,98.2000,0,1.7900
1,9450001,9500000,69.7100,17.2300,13.0400
1,9500001,9550000,80.4300,19.5600,0
1,9550001,9600000,100.0000,0,0
1,9600001,9650000,94.1500,0,5.8400
1,9650001,9700000,100.0000,0,0
1,9700001,9750000,99.2100,.7800,0
1,9750001,9800000,97.8200,2.1700,0
1,9800001,9850000,76.2600,11.5100,12.2200
1,9850001,9900000,92.2500,2.9500,4.7800
1,9900001,9950000,94.0200,0,5.9700
1,9950001,10000000,99.1900,0,.8000
1,10000001,10050000,91.8000,.2900,7.9000
1,10050001,10100000,99.4100,.0800,.4900
1,10100001,10150000,97.0400,.0600,2.8800
1,10150001,10200000,94.7800,2.2600,2.9500
1,10200001,10250000,88.5500,6.5200,4.9100
1,10250001,10300000,75.4300,24.0300,.5300
1,10300001,10350000,99.4000,.5900,0
1,10350001,10400000,82.6000,13.5100,3.8700
1,10400001,10450000,99.3600,.6300,0
1,10450001,10500000,95.5900,3.4900,.9100
1,10500001,10550000,89.3900,1.8500,8.7400
1,10550001,10600000,89.9500,4.3400,5.7000
1,10600001,10650000,99.6500,.0700,.2700
1,10650001,10700000,95.8300,0,4.1600
1,10700001,10750000,100.0000,0,0
1,10750001,10800000,70.5300,26.3200,3.1300
1,10800001,10850000,94.4500,1.1500,4.3800
1,10850001,10900000,97.3400,0,2.6500
1,10900001,10950000,99.9700,.0200,0
1,10950001,11000000,95.0200,.3900,4.5700
1,11000001,11050000,95.6500,0,4.3400
1,11050001,11100000,99.4600,.3000,.2200
1,11100001,11150000,93.4700,0,6.5200
1,11150001,11200000,91.5400,.0400,8.4100
1,11200001,11250000,93.0000,2.1700,4.8100
1,11250001,11300000,93.4700,4.3400,2.1700
1,11300001,11350000,97.8200,0,2.1700
1,11350001,11400000,98.5800,0,1.4100
1,11400001,11450000,93.7800,5.0000,1.2000
1,11450001,11500000,96.0300,3.9600,0
1,11500001,11550000,94.4100,1.4900,4.0800
1,11550001,11600000,93.7000,3.1400,3.1500
1,11600001,11650000,98.8500,.8600,.2800
1,11650001,11700000,93.1700,4.6200,2.1900
1,11700001,11750000,95.4800,.3000,4.2100
1,11750001,11800000,100.0000,0,0
1,11800001,11850000,96.5700,1.9500,1.4600
1,11850001,11900000,95.8600,3.2900,.8400
1,11900001,11950000,94.1800,4.3400,1.4700
1,11950001,12000000,95.6500,0,4.3400
1,12000001,12050000,91.3400,4.3400,4.3100
1,12050001,12100000,89.6200,6.0200,4.3400
1,12100001,12150000,91.3900,3.1400,5.4500
1,12150001,12200000,91.9600,3.1600,4.8600
1,12200001,12250000,93.0200,2.1700,4.8000
1,12250001,12300000,73.9100,0,26.0800
1,12300001,12350000,95.6500,0,4.3400
1,12350001,12400000,97.6000,0,2.3900
1,12400001,12450000,99.0900,.0300,.8600
1,12450001,12500000,70.4400,3.8800,25.6700
1,12500001,12550000,70.9600,27.6300,1.3900
1,12550001,12600000,78.7400,.0500,21.1900
1,12600001,12650000,75.5400,23.9100,.5400
1,12650001,12700000,99.1400,.7400,.1100
1,12700001,12750000,95.5500,4.0300,.4100
1,12750001,12800000,95.5800,4.3400,.0600
1,12800001,12850000,84.7300,12.7700,2.4800
1,12850001,12900000,75.1500,24.4900,.3400
1,12900001,12950000,93.6400,6.3500,0
1,12950001,13000000,96.7100,1.3800,1.9000
1,13000001,13050000,97.5600,2.4300,0
1,13050001,13100000,96.8000,3.1900,0
1,13100001,13150000,93.7300,5.5600,.7000
1,13150001,13200000,99.3800,0,.6100
1,13200001,13250000,96.3600,.7800,2.8500
1,13250001,13300000,93.8600,3.4500,2.6700
1,13300001,13350000,89.0200,.2800,10.6900
1,13350001,13400000,90.3700,7.8000,1.8200
1,13400001,13450000,95.5200,1.4000,3.0700
1,13450001,13500000,91.8100,0,8.1800
1,13500001,13550000,100.0000,0,0
1,13550001,13600000,100.0000,0,0
1,13600001,13650000,95.3400,0,4.6500
1,13650001,13700000,93.8800,4.7400,1.3600
1,13700001,13750000,79.0200,.8300,20.1300
1,13750001,13800000,93.3700,1.7100,4.9100
1,13800001,13850000,97.6300,2.3600,0
1,13850001,13900000,87.7600,1.7800,10.4500
1,13900001,13950000,86.4100,6.6800,6.9000
1,13950001,14000000,89.9600,10.0200,.0100
1,14000001,14050000,88.7200,11.2300,.0300
1,14050001,14100000,89.8600,3.9000,6.2200
1,14100001,14150000,66.9100,19.1000,13.9800
1,14150001,14200000,93.4500,4.7300,1.8000
1,14200001,14250000,98.0600,1.5400,.3900
1,14250001,14300000,100.0000,0,0
1,14300001,14350000,97.0700,0,2.9200
1,14350001,14400000,98.3200,1.6200,.0500
1,14400001,14450000,98.3600,1.6300,0
1,14450001,14500000,98.6000,0,1.3900
1,14500001,14550000,99.9700,0,.0200
1,14550001,14600000,87.7700,1.7500,10.4700
1,14600001,14650000,91.5200,5.5600,2.9100
1,14650001,14700000,72.1400,10.3600,17.4800
1,14700001,14750000,88.7900,11.2000,0
1,14750001,14800000,100.0000,0,0
1,14800001,14850000,97.6300,2.1700,.1800
1,14850001,14900000,97.9100,1.2300,.8500
1,14900001,14950000,92.6100,2.7000,4.6800
1,14950001,15000000,83.4700,10.0200,6.5000
1,15000001,15050000,98.6900,1.3000,0
1,15050001,15100000,77.7600,14.6800,7.5400
1,15100001,15150000,73.2000,25.4400,1.3500
1,15150001,15200000,89.1300,10.8600,0
1,15200001,15250000,71.9100,25.9100,2.1700
1,15250001,15300000,86.9500,13.0400,0
1,15300001,15350000,85.1200,10.5200,4.3400
1,15350001,15400000,96.6900,3.3000,0
1,15400001,15450000,88.8400,5.8400,5.3100
1,15450001,15500000,89.1300,6.5200,4.3400
1,15500001,15550000,75.3200,1.3200,23.3400
1,15550001,15600000,94.9700,3.0700,1.9500
1,15600001,15650000,97.4500,0,2.5400
1,15650001,15700000,82.3400,14.6900,2.9500
1,15700001,15750000,67.4900,27.6000,4.9000
1,15750001,15800000,81.8500,17.0600,1.0700
1,15800001,15850000,87.5700,7.5400,4.8800
1,15850001,15900000,87.3700,12.1500,.4600
1,15900001,15950000,93.2700,6.3000,.4200
1,15950001,16000000,97.8200,0,2.1700
1,16000001,16050000,97.7300,2.2600,0
1,16050001,16100000,93.8300,5.7500,.4100
1,16100001,16150000,78.9900,13.8200,7.1800
1,16150001,16200000,69.2300,29.3200,1.4400
1,16200001,16250000,59.5600,38.4400,1.9800
1,16250001,16300000,60.3500,37.4600,2.1700
1,16300001,16350000,74.5500,24.5700,.8600
1,16350001,16400000,96.1200,1.0800,2.7900
1,16400001,16450000,95.6500,0,4.3400
1,16450001,16500000,95.4000,.2400,4.3400
1,16500001,16550000,89.3600,6.5200,4.1100
1,16550001,16600000,97.7800,0,2.2100
1,16600001,16650000,99.4400,0,.5500
1,16650001,16700000,98.9100,0,1.0800
1,16700001,16750000,93.4700,4.3400,2.1700
1,16750001,16800000,96.9300,3.0600,0
1,16800001,16850000,93.6900,2.9000,3.4000
1,16850001,16900000,83.8500,9.3100,6.8300
1,16900001,16950000,69.7100,15.2000,15.0700
1,16950001,17000000,74.7300,17.6400,7.6200
1,17000001,17050000,87.5700,5.5400,6.8800
1,17050001,17100000,77.1200,21.5800,1.2900
1,17100001,17150000,92.3400,7.6500,0
1,17150001,17200000,92.8300,6.5200,.6400
1,17200001,17250000,91.8700,8.1200,0
1,17250001,17300000,82.9000,12.7400,4.3400
1,17300001,17350000,89.8100,9.2200,.9600
1,17350001,17400000,96.4800,3.5100,0
1,17400001,17450000,95.6500,4.3400,0
1,17450001,17500000,97.1600,2.6500,.1700
1,17500001,17550000,96.5900,.1300,3.2700
1,17550001,17600000,95.4700,4.4500,.0700
1,17600001,17650000,89.8500,2.1700,7.9600
1,17650001,17700000,96.1600,0,3.8300
1,17700001,17750000,93.3500,1.1700,5.4600
1,17750001,17800000,97.4100,0,2.5800
1,17800001,17850000,86.8600,4.8900,8.2400
1,17850001,17900000,99.4400,.1300,.4200
1,17900001,17950000,94.1300,5.8600,0
1,17950001,18000000,86.4600,8.7400,4.7900
1,18000001,18050000,99.4800,0,.5100
1,18050001,18100000,97.7100,2.0700,.2100
1,18100001,18150000,92.9700,2.9900,4.0300
1,18150001,18200000,97.0100,1.2100,1.7600
1,18200001,18250000,94.3800,1.8800,3.7300
1,18250001,18300000,93.4500,6.1900,.3400
1,18300001,18350000,100.0000,0,0
1,18350001,18400000,84.8700,5.7600,9.3500
1,18400001,18450000,81.2800,3.4000,15.3000
1,18450001,18500000,79.7300,15.8500,4.4000
1,18500001,18550000,91.2700,6.5500,2.1700
1,18550001,18600000,88.7700,11.2200,0
1,18600001,18650000,96.0700,3.9200,0
1,18650001,18700000,92.8400,.1600,6.9800
1,18700001,18750000,96.1000,3.3000,.5900
1,18750001,18800000,82.2800,10.9900,6.7100
1,18800001,18850000,92.1600,4.8100,3.0100
1,18850001,18900000,86.9500,13.0400,0
1,18900001,18950000,84.8900,9.1400,5.9600
1,18950001,19000000,89.8900,8.6900,1.4100
1,19000001,19050000,79.8800,17.4700,2.6300
1,19050001,19100000,73.1400,3.7700,23.0800
1,19100001,19150000,66.7700,30.1700,3.0400
1,19150001,19200000,74.2400,15.1500,10.5900
1,19200001,19250000,65.6100,32.4300,1.9400
1,19250001,19300000,78.9000,21.0200,.0600
1,19300001,19350000,77.2500,22.4100,.3300
1,19350001,19400000,77.6400,15.5300,6.8200
1,19400001,19450000,87.7400,10.0800,2.1700
1,19450001,19500000,77.9600,8.0100,14.0200
1,19500001,19550000,93.3900,4.3400,2.2600
1,19550001,19600000,91.6000,1.8200,6.5700
1,19600001,19650000,100.0000,0,0
1,19650001,19700000,86.9500,13.0400,0
1,19700001,19750000,94.9600,0,5.0300
1,19750001,19800000,93.6500,0,6.3400
1,19800001,19850000,83.9700,8.6900,7.3200
1,19850001,19900000,92.2900,4.9000,2.7900
1,19900001,19950000,70.2000,28.0400,1.7500
1,19950001,20000000,77.9400,11.5600,10.4900
1,20000001,20050000,93.8900,5.9000,.1900
1,20050001,20100000,93.4700,6.5200,0
1,20100001,20150000,100.0000,0,0
1,20150001,20200000,100.0000,0,0
1,20200001,20250000,91.3000,5.5500,3.1300
1,20250001,20300000,95.7800,3.2800,.9200
1,20300001,20350000,83.9300,3.8000,12.2600
1,20350001,20400000,68.1200,13.6900,18.1700
1,20400001,20450000,81.6400,5.2800,13.0600
1,20450001,20500000,86.9500,4.3400,8.6900
1,20500001,20550000,100.0000,0,0
1,20550001,20600000,93.4500,2.3900,4.1400
1,20600001,20650000,99.6400,.3500,0
1,20650001,20700000,95.6500,0,4.3400
1,20700001,20750000,89.3400,0,10.6500
1,20750001,20800000,85.3900,0,14.6000
1,20800001,20850000,86.9500,0,13.0400
1,20850001,20900000,88.5300,0,11.4600
1,20900001,20950000,83.2300,.4000,16.3600
1,20950001,21000000,67.3600,.2300,32.3900
1,21000001,21050000,77.2500,5.8700,16.8700
1,21050001,21100000,86.2300,12.3800,1.3800
1,21100001,21150000,81.8900,12.4200,5.6800
1,21150001,21200000,89.3100,10.6800,0
1,21200001,21250000,83.0900,10.3800,6.5200
1,21250001,21300000,87.9100,9.9100,2.1700
1,21300001,21350000,86.6800,8.9700,4.3400
1,21350001,21400000,90.0400,9.9500,0
1,21400001,21450000,88.4300,2.8200,8.7400
1,21450001,21500000,97.4900,.1400,2.3600
1,21500001,21550000,92.1000,4.1500,3.7300
1,21550001,21600000,87.7700,12.0400,.1700
1,21600001,21650000,86.5300,11.4900,1.9600
1,21650001,21700000,84.0500,15.9400,0
1,21700001,21750000,90.5500,8.3500,1.0800
1,21750001,21800000,100.0000,0,0
1,21800001,21850000,85.5300,14.1700,.2900
1,21850001,21900000,84.6900,12.3700,2.9300
1,21900001,21950000,88.4700,2.8400,8.6800
1,21950001,22000000,98.0400,1.9500,0
1,22000001,22050000,91.7200,0,8.2700
1,22050001,22100000,82.6000,1.2500,16.1300
1,22100001,22150000,72.5600,2.8500,24.5700
1,22150001,22200000,69.5600,10.8600,19.5600
1,22200001,22250000,43.4800,32.6000,23.9000
1,22250001,22300000,72.0800,7.8900,20.0200
1,22300001,22350000,82.6000,17.3900,0
1,22350001,22400000,95.5900,0,4.4000
1,22400001,22450000,85.2600,0,14.7300
1,22450001,22500000,93.4700,6.5200,0
1,22500001,22550000,67.1500,7.4800,25.3500
1,22550001,22600000,75.0900,2.5000,22.4000
1,22600001,22650000,97.3400,.1500,2.5000
1,22650001,22700000,70.5000,9.7900,19.6900
1,22700001,22750000,100.0000,0,0
1,22750001,22800000,73.6400,2.1700,24.1800
1,22800001,22850000,97.7700,2.2200,0
1,22850001,22900000,90.5200,6.5100,2.9600
1,22900001,22950000,82.9300,0,17.0600
1,22950001,23000000,90.6400,0,9.3500
1,23000001,23050000,87.2700,6.2800,6.4400
1,23050001,23100000,91.9700,4.7700,3.2400
1,23100001,23150000,91.8700,4.3800,3.7300
1,23150001,23200000,96.3500,2.1700,1.4700
1,23200001,23250000,93.7500,1.9000,4.3400
1,23250001,23300000,95.1700,4.8200,0
1,23300001,23350000,92.2500,5.0000,2.7400
1,23350001,23400000,92.2400,0,7.7500
1,23400001,23450000,89.1500,1.6700,9.1600
1,23450001,23500000,98.1000,1.8900,0
1,23500001,23550000,97.2600,.5600,2.1700
1,23550001,23600000,87.2600,0,12.7300
1,23600001,23650000,100.0000,0,0
1,23650001,23700000,77.3300,.6000,22.0600
1,23700001,23750000,89.4100,0,10.5800
1,23750001,23800000,91.0900,.0400,8.8500
1,23800001,23850000,93.8100,1.1200,5.0500
1,23850001,23900000,86.0300,1.3800,12.5700
1,23900001,23950000,88.6200,0,11.3700
1,23950001,24000000,96.1300,0,3.8600
1,24000001,24050000,82.6000,0,17.3900
1,24050001,24100000,98.9300,0,1.0600
1,24100001,24150000,86.3300,.8000,12.8600
1,24150001,24200000,93.4300,1.1400,5.4100
1,24200001,24250000,84.3800,1.5600,14.0500
1,24250001,24300000,92.2400,.5900,7.1600
1,24300001,24350000,99.1500,.5300,.3000
1,24350001,24400000,66.1900,1.9000,31.8900
1,24400001,24450000,85.4300,0,14.5600
1,24450001,24500000,96.4600,0,3.5300
1,24500001,24550000,97.8900,.1000,2.0000
1,24550001,24600000,88.5000,2.1700,9.3100
1,24600001,24650000,76.5500,21.3000,2.1400
1,24650001,24700000,77.7800,13.8600,8.3400
1,24700001,24750000,77.3800,13.9100,8.6900
1,24750001,24800000,81.8400,0,18.1500
1,24800001,24850000,82.8500,0,17.1400
1,24850001,24900000,94.5300,1.3100,4.1400
1,24900001,24950000,88.0700,0,11.9200
1,24950001,25000000,89.3000,0,10.6900
1,25000001,25050000,76.2200,2.1700,21.6000
1,25050001,25100000,84.0000,4.3400,11.6400
1,25100001,25150000,92.2900,2.4600,5.2400
1,25150001,25200000,92.8400,0,7.1500
1,25200001,25250000,86.5600,2.4700,10.9600
1,25250001,25300000,86.9500,0,13.0400
1,25300001,25350000,85.9100,0,14.0800
1,25350001,25400000,83.4900,0,16.5000
1,25400001,25450000,88.0600,.5100,11.4200
1,25450001,25500000,96.8800,.9400,2.1700
1,25500001,25550000,81.9900,2.1900,15.8000
1,25550001,25600000,83.7100,0,16.2800
1,25600001,25650000,74.5400,2.0000,23.4400
1,25650001,25700000,72.9000,2.5300,24.5500
1,25700001,25750000,87.0600,0,12.9300
1,25750001,25800000,85.9000,12.2800,1.8000
1,25800001,25850000,94.7600,4.6800,.5400
1,25850001,25900000,99.8100,0,.1800
1,25900001,25950000,99.5000,.3200,.1600
1,25950001,26000000,98.9600,0,1.0300
1,26000001,26050000,100.0000,0,0
1,26050001,26100000,86.4700,.6000,12.9100
1,26100001,26150000,84.9900,11.2900,3.7100
1,26150001,26200000,99.8900,.1000,0
1,26200001,26250000,92.5600,.9100,6.5200
1,26250001,26300000,89.7000,2.8800,7.4100
1,26300001,26350000,95.2000,.9400,3.8400
1,26350001,26400000,89.9400,8.2100,1.8400
1,26400001,26450000,84.4900,3.2200,12.2800
1,26450001,26500000,74.3600,13.5700,12.0600
1,26500001,26550000,81.9000,12.6400,5.4500
1,26550001,26600000,87.0100,4.3000,8.6700
1,26600001,26650000,70.4200,.4400,29.1300
1,26650001,26700000,71.8600,13.9900,14.1400
1,26700001,26750000,99.9200,0,.0700
1,26750001,26800000,92.1300,5.1200,2.7300
1,26800001,26850000,90.0700,.1600,9.7600
1,26850001,26900000,89.5400,2.5700,7.8800
1,26900001,26950000,80.9200,2.0000,17.0700
1,26950001,27000000,75.2600,24.7300,0
1,27000001,27050000,75.6900,1.8200,22.4700
1,27050001,27100000,76.1000,1.2500,22.6300
1,27100001,27150000,94.5300,5.3500,.1100
1,27150001,27200000,98.6700,1.3200,0
1,27200001,27250000,88.3200,11.6600,.0100
1,27250001,27300000,90.3100,3.0900,6.5800
1,27300001,27350000,95.6500,4.3400,0
1,27350001,27400000,96.3700,2.3800,1.2400
1,27400001,27450000,95.8200,3.8900,.2800
1,27450001,27500000,70.4800,6.4800,23.0200
1,27500001,27550000,86.7800,5.7800,7.4300
1,27550001,27600000,61.9900,36.6800,1.3200
1,27600001,27650000,79.9000,20.0900,0
1,27650001,27700000,100.0000,0,0
1,27700001,27750000,51.7800,46.8000,1.4000
1,27750001,27800000,86.3300,11.8700,1.7900
1,27800001,27850000,72.8300,4.3900,22.7700
1,27850001,27900000,100.0000,0,0
1,27900001,27950000,92.3300,2.1700,5.4900
1,27950001,28000000,73.9500,25.5600,.4700
1,28000001,28050000,72.2500,21.1000,6.6300
1,28050001,28100000,82.6000,0,17.3900
1,28100001,28150000,93.3300,4.4900,2.1700
1,28150001,28200000,95.0600,3.4200,1.5100
1,28200001,28250000,88.3200,8.6900,2.9800
1,28250001,28300000,88.6200,1.0400,10.3300
1,28300001,28350000,84.7300,.9700,14.2900
1,28350001,28400000,98.6500,0,1.3400
1,28400001,28450000,89.9400,9.9700,.0700
1,28450001,28500000,98.6200,1.3700,0
1,28500001,28550000,84.6600,0,15.3300
1,28550001,28600000,94.9400,0,5.0500
1,28600001,28650000,83.7700,.3700,15.8500
1,28650001,28700000,75.0800,3.3700,21.5300
1,28700001,28750000,72.1800,4.3400,23.4600
1,28750001,28800000,78.2200,1.2000,20.5600
1,28800001,28850000,96.4500,.4300,3.1000
1,28850001,28900000,97.1500,.2800,2.5600
1,28900001,28950000,87.5300,12.4600,0
1,28950001,29000000,77.6700,6.2700,16.0500
1,29000001,29050000,53.7200,10.0400,36.2300
1,29050001,29100000,98.4700,0,1.5200
1,29100001,29150000,99.8200,0,.1700
1,29150001,29200000,96.4700,.1400,3.3700
1,29200001,29250000,98.4400,1.5500,0
1,29250001,29300000,95.7300,1.3000,2.9600
1,29300001,29350000,95.5600,0,4.4300
1,29350001,29400000,84.2000,11.2000,4.5900
1,29400001,29450000,92.0500,6.5600,1.3800
1,29450001,29500000,100.0000,0,0
1,29500001,29550000,62.4100,22.2900,15.2900
1,29550001,29600000,95.6500,4.3400,0
1,29600001,29650000,97.8200,0,2.1700
1,29650001,29700000,97.8200,2.1700,0
1,29700001,29750000,86.1300,2.3500,11.5000
1,29750001,29800000,97.5800,2.1700,.2300
1,29800001,29850000,96.6000,3.3900,0
1,29850001,29900000,96.9000,3.0900,0
1,29900001,29950000,96.6400,3.3500,0
1,29950001,30000000,87.3500,6.5100,6.1300
