chr,start,end,eut,aai,aft
1,3300001,3350000,69.18,12.69,18.12
1,3350001,3400000,75.94,12.32,11.72
1,3400001,3450000,54.14,26.1,19.75
1,3450001,3500000,65.42,8.33,26.23
1,3500001,3550000,74.38,13.45,12.16
1,3550001,3600000,84.09,13.72,2.18
1,3600001,3650000,88.76,7.56,3.66
1,3650001,3700000,74.18,15,10.81
1,3700001,3750000,43.2,13.83,42.95
1,3750001,3800000,82.5,12.5,5
1,3800001,3850000,77.25,17.3,5.44
1,3850001,3900000,73.34,10.26,16.39
1,3900001,3950000,67.02,20.47,12.5
1,3950001,4000000,75.84,18.51,5.63
1,4000001,4050000,43.51,20,36.48
1,4050001,4100000,68.77,19.99,11.23
1,4100001,4150000,69.17,20.97,9.84
1,4150001,4200000,51.25,29.63,19.11
1,4200001,4250000,55.85,32.68,11.45
1,4250001,4300000,55.09,31.82,13.08
1,4300001,4350000,55.49,29.22,15.27
1,4350001,4400000,59.23,25.76,15
1,4400001,4450000,70.37,29.51,0.1
1,4450001,4500000,26.28,52.85,20.85
1,4500001,4550000,53.24,28.05,18.7
1,4550001,4600000,47.11,24.72,28.16
1,4600001,4650000,49.87,32.77,17.34
1,4650001,4700000,40.93,35.52,23.53
1,4700001,4750000,63.09,27.74,9.15
1,4750001,4800000,57.5,27.5,15
1,4800001,4850000,54.46,27.31,18.22
1,4850001,4900000,51.96,29.41,18.62
1,4900001,4950000,58.94,33.55,7.5
1,4950001,5000000,46.6,45.89,7.5
1,5000001,5050000,37.25,49.69,13.05
1,5050001,5100000,67.05,29.95,2.99
1,5100001,5150000,60.78,29.13,10.08
1,5150001,5200000,62.5,30,7.5
1,5200001,5250000,64.08,23.41,12.5
1,5250001,5300000,51.9,40,8.09
1,5300001,5350000,59.71,33.72,6.56
1,5350001,5400000,48.3,44.69,7
1,5400001,5450000,62.5,35,2.5
1,5450001,5500000,47.05,37.94,15
1,5500001,5550000,70.88,27.57,1.53
1,5550001,5600000,55.46,35.94,8.58
1,5600001,5650000,45.93,30.26,23.79
1,5650001,5700000,29.92,28.88,41.19
1,5700001,5750000,33.73,32.59,33.67
1,5750001,5800000,28.63,29.31,42.04
1,5800001,5850000,50.82,24.87,24.29
1,5850001,5900000,50.01,36.26,13.71
1,5900001,5950000,34.97,41.16,23.85
1,5950001,6000000,41.48,37.96,20.54
1,6000001,6050000,52.52,42.47,5
1,6050001,6100000,36.58,42.45,20.95
1,6100001,6150000,25.41,49.58,25
1,6150001,6200000,48.32,34.13,17.54
1,6200001,6250000,62.71,14.78,22.5
1,6250001,6300000,56,13.67,30.32
1,6300001,6350000,73.11,17.51,9.36
1,6350001,6400000,47.51,20.51,31.96
1,6400001,6450000,32.94,34.48,32.57
1,6450001,6500000,50,18.82,31.17
1,6500001,6550000,36.27,32.06,31.65
1,6550001,6600000,40.65,32.65,26.69
1,6600001,6650000,48.05,16.27,35.67
1,6650001,6700000,67.32,12.27,20.39
1,6700001,6750000,27.45,29.03,43.51
1,6750001,6800000,46.97,16.84,36.18
1,6800001,6850000,72.5,17.5,10
1,6850001,6900000,69.63,16.75,13.61
1,6900001,6950000,82.44,15.05,2.5
1,6950001,7000000,75,14.99,10
1,7000001,7050000,63.63,21.27,15.08
1,7050001,7100000,57.5,30.44,12.05
1,7100001,7150000,61.73,28.48,9.77
1,7150001,7200000,72.5,27.5,0
1,7200001,7250000,67.54,27.45,5
1,7250001,7300000,67.52,27.47,5
1,7300001,7350000,58.19,27.83,13.96
1,7350001,7400000,32.5,25,42.5
1,7400001,7450000,39.32,27.51,33.16
1,7450001,7500000,56.61,29.31,14.06
1,7500001,7550000,47.61,26.84,25.53
1,7550001,7600000,36.36,15.29,48.33
1,7600001,7650000,48.17,20.89,30.93
1,7650001,7700000,36.57,28.08,35.33
1,7700001,7750000,42.48,45.48,12.03
1,7750001,7800000,50,32.5,17.5
1,7800001,7850000,44.67,31.3,24.01
1,7850001,7900000,42.5,22.5,35
1,7900001,7950000,42.5,25,32.5
1,7950001,8000000,43.54,25.65,30.79
1,8000001,8050000,42.76,25.74,31.49
1,8050001,8100000,62.55,25.81,11.62
1,8100001,8150000,64.09,27.46,8.43
1,8150001,8200000,52.5,27.5,20
1,8200001,8250000,67.91,25.76,6.31
1,8250001,8300000,69.75,22.5,7.74
1,8300001,8350000,60.08,34.07,5.83
1,8350001,8400000,59.51,38.01,2.46
1,8400001,8450000,51.44,37.95,10.6
1,8450001,8500000,43.43,32.99,23.56
1,8500001,8550000,50,37.5,12.5
1,8550001,8600000,52.54,32.74,14.71
1,8600001,8650000,50.01,46.23,3.74
1,8650001,8700000,51.09,33.9,15
1,8700001,8750000,46.88,37.66,15.44
1,8750001,8800000,42.63,34.86,22.5
1,8800001,8850000,45.17,32.38,22.44
1,8850001,8900000,47.92,16.71,35.35
1,8900001,8950000,90,2.5,7.5
1,8950001,9000000,45.91,4.71,49.37
1,9000001,9050000,79.25,4.69,16.05
1,9050001,9100000,55.06,5.52,39.4
1,9100001,9150000,87.88,2.5,9.61
1,9150001,9200000,38.56,3.25,58.17
1,9200001,9250000,35.75,5,59.24
1,9250001,9300000,46.49,4.47,49.03
1,9300001,9350000,52.87,11.06,36.05
1,9350001,9400000,55.12,34.87,10
1,9400001,9450000,59.26,34.51,6.21
1,9450001,9500000,56.44,24.64,18.91
1,9500001,9550000,71.05,25.74,3.19
1,9550001,9600000,69.63,22.44,7.91
1,9600001,9650000,71.46,25.45,3.08
1,9650001,9700000,44.1,32.29,23.6
1,9700001,9750000,54.25,36.18,9.55
1,9750001,9800000,57.48,30.01,12.5
1,9800001,9850000,51.44,31.19,17.36
1,9850001,9900000,48.94,33.97,17.07
1,9900001,9950000,39.98,32.51,27.5
1,9950001,10000000,36.9,35.06,28.03
1,10000001,10050000,33.38,36.97,29.64
1,10050001,10100000,48.42,37.41,14.15
1,10100001,10150000,61.94,23.82,14.22
1,10150001,10200000,40.56,37.83,21.6
1,10200001,10250000,24.61,48.38,27
1,10250001,10300000,38.94,39.8,21.25
1,10300001,10350000,46.82,37.43,15.74
1,10350001,10400000,43.27,37.66,19.05
1,10400001,10450000,42.1,37.89,20
1,10450001,10500000,56.85,10.67,32.46
1,10500001,10550000,40.4,10.9,48.68
1,10550001,10600000,40,15,45
1,10600001,10650000,38.64,15,46.34
1,10650001,10700000,42.6,12.5,44.89
1,10700001,10750000,57.05,12.5,30.44
1,10750001,10800000,66.51,26.83,6.65
1,10800001,10850000,46.12,17.01,36.86
1,10850001,10900000,47.5,17.5,35
1,10900001,10950000,74.95,15.01,10.02
1,10950001,11000000,28.6,18.05,53.34
1,11000001,11050000,74.84,20.93,4.22
1,11050001,11100000,76.54,16.63,6.81
1,11100001,11150000,70,10,20
1,11150001,11200000,82.44,7.93,9.61
1,11200001,11250000,76.75,18.24,5
1,11250001,11300000,69.7,12.5,17.79
1,11300001,11350000,71.82,7.5,20.67
1,11350001,11400000,60.4,14.59,25
1,11400001,11450000,55.08,37.41,7.5
1,11450001,11500000,85,7.5,7.5
1,11500001,11550000,72.74,9.27,17.98
1,11550001,11600000,68.23,10.8,20.96
1,11600001,11650000,51.48,12.77,35.74
1,11650001,11700000,67.5,16.53,15.96
1,11700001,11750000,64.91,17.49,17.58
1,11750001,11800000,70.29,12.2,17.5
1,11800001,11850000,45.82,30.75,23.41
1,11850001,11900000,70.31,15.87,13.81
1,11900001,11950000,47.81,11.07,41.11
1,11950001,12000000,81.1,16.39,2.5
1,12000001,12050000,75.37,13.94,10.67
1,12050001,12100000,77.5,12.5,10
1,12100001,12150000,65,25,10
1,12150001,12200000,63.33,26.66,10
1,12200001,12250000,72.82,16.08,11.09
1,12250001,12300000,70.28,14.71,15
1,12300001,12350000,53.17,15,31.82
1,12350001,12400000,47.04,17.54,35.41
1,12400001,12450000,43.11,22.39,34.48
1,12450001,12500000,55,12.5,32.5
1,12500001,12550000,47.52,52.47,0
1,12550001,12600000,47.52,22.5,29.97
1,12600001,12650000,47.59,49.12,3.27
1,12650001,12700000,49.58,17.95,32.46
1,12700001,12750000,47.24,52.75,0
1,12750001,12800000,54.9,44.94,0.15
1,12800001,12850000,44.15,51.01,4.82
1,12850001,12900000,48.19,28.54,23.25
1,12900001,12950000,50,20.62,29.37
1,12950001,13000000,83.93,16.06,0
1,13000001,13050000,74.93,17.23,7.82
1,13050001,13100000,72.5,17.5,10
1,13100001,13150000,56.94,14.7,28.35
1,13150001,13200000,45.82,21.01,33.15
1,13200001,13250000,70.41,14.58,15
1,13250001,13300000,46.43,13.56,40
1,13300001,13350000,55.14,12.02,32.82
1,13350001,13400000,57.5,12.5,30
1,13400001,13450000,54.02,15.73,30.23
1,13450001,13500000,46.6,38.95,14.44
1,13500001,13550000,69.17,22.56,8.25
1,13550001,13600000,76.44,22.49,1.05
1,13600001,13650000,61.64,23.35,15
1,13650001,13700000,49.89,26.19,23.91
1,13700001,13750000,44.5,54.85,0.63
1,13750001,13800000,67.5,30,2.5
1,13800001,13850000,68.92,28.81,2.26
1,13850001,13900000,43.4,27.52,29.06
1,13900001,13950000,44.23,35.23,20.53
1,13950001,14000000,67.59,29.9,2.5
1,14000001,14050000,67.54,29.95,2.5
1,14050001,14100000,64.99,30,5
1,14100001,14150000,34.62,29.98,35.39
1,14150001,14200000,35.01,32.89,32.08
1,14200001,14250000,40.21,38.24,21.54
1,14250001,14300000,71.76,25.04,3.18
1,14300001,14350000,50.09,26.31,23.58
1,14350001,14400000,72,25.42,2.57
1,14400001,14450000,73.36,22.49,4.13
1,14450001,14500000,63.57,24.12,12.29
1,14500001,14550000,46.2,29.91,23.88
1,14550001,14600000,37.99,36.55,25.45
1,14600001,14650000,37.74,32.31,29.93
1,14650001,14700000,35.34,32.5,32.15
1,14700001,14750000,40.03,34.83,25.12
1,14750001,14800000,58,27.54,14.45
1,14800001,14850000,41.62,35.17,23.2
1,14850001,14900000,47.37,22.75,29.87
1,14900001,14950000,47.37,21.88,30.74
1,14950001,15000000,58.47,39.95,1.57
1,15000001,15050000,63.28,33.32,3.39
1,15050001,15100000,67.5,32.5,0
1,15100001,15150000,63.55,36.44,0
1,15150001,15200000,67.77,32.22,0
1,15200001,15250000,46.29,31.2,22.5
1,15250001,15300000,65.86,21.45,12.67
1,15300001,15350000,35.14,36.65,28.19
1,15350001,15400000,41.16,46.28,12.55
1,15400001,15450000,50.23,46.6,3.16
1,15450001,15500000,73.1,24.94,1.94
1,15500001,15550000,77.69,22.3,0
1,15550001,15600000,73.65,22.13,4.2
1,15600001,15650000,62.54,35.85,1.6
1,15650001,15700000,50.95,25.61,23.43
1,15700001,15750000,47.87,28.51,23.6
1,15750001,15800000,46.88,23.66,29.45
1,15800001,15850000,48.71,27.07,24.21
1,15850001,15900000,51.35,27.33,21.31
1,15900001,15950000,49.81,50.18,0
1,15950001,16000000,56.06,23.19,20.73
1,16000001,16050000,71.77,9.15,19.06
1,16050001,16100000,56.78,28.4,14.81
1,16100001,16150000,48.93,13.63,37.42
1,16150001,16200000,59.27,27.4,13.31
1,16200001,16250000,62.48,35.23,2.27
1,16250001,16300000,62.5,30,7.5
1,16300001,16350000,45.65,32.14,22.19
1,16350001,16400000,63.8,29.05,7.13
1,16400001,16450000,56.75,33.24,10
1,16450001,16500000,57.5,35,7.5
1,16500001,16550000,46.42,32.56,21.01
1,16550001,16600000,40.51,32.5,26.98
1,16600001,16650000,42.51,34.88,22.59
1,16650001,16700000,43.05,38.61,18.32
1,16700001,16750000,48.01,36.98,15
1,16750001,16800000,42.3,32.71,24.98
1,16800001,16850000,59,33.01,7.97
1,16850001,16900000,57.81,28.56,13.61
1,16900001,16950000,53.53,26.81,19.65
1,16950001,17000000,47.34,29.88,22.77
1,17000001,17050000,34.14,55.81,10.04
1,17050001,17100000,21.19,66.82,11.98
1,17100001,17150000,26.67,57.03,16.29
1,17150001,17200000,25.87,54.12,20
1,17200001,17250000,22.88,59,18.1
1,17250001,17300000,36.68,43.31,20
1,17300001,17350000,33.28,44.21,22.5
1,17350001,17400000,35.51,42.5,21.98
1,17400001,17450000,28.16,43.16,28.66
1,17450001,17500000,26.1,46.05,27.83
1,17500001,17550000,55.65,42.85,1.48
1,17550001,17600000,36.05,41.61,22.32
1,17600001,17650000,41.55,49.98,8.45
1,17650001,17700000,54.77,33.58,11.64
1,17700001,17750000,48.01,39.66,12.32
1,17750001,17800000,62.62,34.87,2.5
1,17800001,17850000,60.36,14.25,25.37
1,17850001,17900000,49.47,13.35,37.17
1,17900001,17950000,66.09,15.96,17.94
1,17950001,18000000,33.19,15.94,50.85
1,18000001,18050000,48.4,16.99,34.6
1,18050001,18100000,87.52,9.96,2.5
1,18100001,18150000,51.93,19.6,28.46
1,18150001,18200000,43.64,33.83,22.51
1,18200001,18250000,86.62,10.87,2.5
1,18250001,18300000,77.56,18.59,3.84
1,18300001,18350000,76.05,9.15,14.78
1,18350001,18400000,49.56,36.42,14
1,18400001,18450000,33.05,59.44,7.5
1,18450001,18500000,41.62,50.61,7.76
1,18500001,18550000,27.98,21.83,50.18
1,18550001,18600000,45.8,29.41,24.77
1,18600001,18650000,36.33,23.12,40.53
1,18650001,18700000,44.14,17.64,38.2
1,18700001,18750000,54.24,33.38,12.37
1,18750001,18800000,47.3,27.69,25
1,18800001,18850000,57.44,21.99,20.55
1,18850001,18900000,30.68,49.36,19.95
1,18900001,18950000,57.88,20.38,21.72
1,18950001,19000000,60.63,16.61,22.75
1,19000001,19050000,32.17,45.32,22.5
1,19050001,19100000,55.18,25.08,19.72
1,19100001,19150000,30.64,64.01,5.33
1,19150001,19200000,53.23,41.63,5.13
1,19200001,19250000,42.36,52.5,5.13
1,19250001,19300000,59.24,20,20.75
1,19300001,19350000,61.55,17.5,20.94
1,19350001,19400000,41.54,20.02,38.42
1,19400001,19450000,76.76,22.5,0.73
1,19450001,19500000,55.42,22.49,22.07
1,19500001,19550000,76.59,16.95,6.45
1,19550001,19600000,73.63,18.8,7.55
1,19600001,19650000,77.5,17.49,5
1,19650001,19700000,47.26,50.23,2.5
1,19700001,19750000,82.34,12.97,4.67
1,19750001,19800000,77.5,15,7.5
1,19800001,19850000,47.58,52.08,0.33
1,19850001,19900000,62.56,33.1,4.32
1,19900001,19950000,66.07,32.45,1.47
1,19950001,20000000,60.17,36.75,3.06
1,20000001,20050000,47.78,47.21,5
1,20050001,20100000,33.11,55.81,11.06
1,20100001,20150000,21.06,61.43,17.5
1,20150001,20200000,20,33.01,46.98
1,20200001,20250000,25.96,59.35,14.67
1,20250001,20300000,26.75,53.45,19.78
1,20300001,20350000,28.82,32.55,38.61
1,20350001,20400000,25.7,27.43,46.86
1,20400001,20450000,21.61,68.75,9.63
1,20450001,20500000,23.96,57.14,18.88
1,20500001,20550000,50.58,35.15,14.26
1,20550001,20600000,51.65,37.61,10.73
1,20600001,20650000,42.58,40.71,16.7
1,20650001,20700000,29.64,43.49,26.86
1,20700001,20750000,50.33,24.99,24.67
1,20750001,20800000,58.33,26.26,15.39
1,20800001,20850000,51.28,31.66,17.04
1,20850001,20900000,55.4,27.06,17.52
1,20900001,20950000,55.39,28.9,15.69
1,20950001,21000000,52.09,24.53,23.36
1,21000001,21050000,60.69,29.15,10.15
1,21050001,21100000,57.5,32.34,10.15
1,21100001,21150000,32.97,30.58,36.43
1,21150001,21200000,51.13,31.81,17.05
1,21200001,21250000,54.19,34.6,11.2
1,21250001,21300000,60.18,34.81,5
1,21300001,21350000,48.8,34.53,16.66
1,21350001,21400000,50.35,33.48,16.16
1,21400001,21450000,41.2,29.93,28.85
1,21450001,21500000,63.92,29.9,6.16
1,21500001,21550000,66.3,20.18,13.51
1,21550001,21600000,75.77,22.26,1.95
1,21600001,21650000,81.59,18.4,0
1,21650001,21700000,61.35,30.24,8.39
1,21700001,21750000,34.05,31.03,34.91
1,21750001,21800000,68.51,30.91,0.57
1,21800001,21850000,52.08,34.77,13.13
1,21850001,21900000,35.59,18.03,46.37
1,21900001,21950000,46.64,16.38,36.97
1,21950001,22000000,59.6,22.74,17.65
1,22000001,22050000,42.5,40,17.5
1,22050001,22100000,63.31,22.91,13.77
1,22100001,22150000,44.2,22.52,33.27
1,22150001,22200000,47.5,12.5,40
1,22200001,22250000,52.5,35,12.5
1,22250001,22300000,67.62,17.37,15
1,22300001,22350000,64.66,15,20.33
1,22350001,22400000,75.15,5,19.84
1,22400001,22450000,50.73,18.81,30.44
1,22450001,22500000,37.48,39.16,23.34
1,22500001,22550000,34.26,39.81,25.91
1,22550001,22600000,48.2,26.91,24.87
1,22600001,22650000,68.07,26.92,5
1,22650001,22700000,49.82,33.35,16.82
1,22700001,22750000,56.53,14.2,29.26
1,22750001,22800000,34.58,32.5,32.91
1,22800001,22850000,38.15,29.17,32.67
1,22850001,22900000,50.98,25.56,23.45
1,22900001,22950000,52.54,26.49,20.96
1,22950001,23000000,44.7,32.1,23.19
1,23000001,23050000,21.65,40.85,37.48
1,23050001,23100000,29.34,40.28,30.37
1,23100001,23150000,39.59,35,25.4
1,23150001,23200000,25,36.63,38.36
1,23200001,23250000,30.14,37.81,32.03
1,23250001,23300000,46.25,40.56,13.18
1,23300001,23350000,55.65,32.02,12.32
1,23350001,23400000,56.04,28.12,15.82
1,23400001,23450000,39.78,28.64,31.56
1,23450001,23500000,36.11,23.18,40.7
1,23500001,23550000,50.88,17.01,32.1
1,23550001,23600000,48.79,17.5,33.7
1,23600001,23650000,37.21,35.06,27.72
1,23650001,23700000,49.09,26.91,23.98
1,23700001,23750000,47.39,26.39,26.21
1,23750001,23800000,44.59,28.05,27.34
1,23800001,23850000,51.11,34.65,14.23
1,23850001,23900000,73.03,20.09,6.87
1,23900001,23950000,76.64,20.05,3.3
1,23950001,24000000,64.36,28.27,7.36
1,24000001,24050000,27.5,40.79,31.7
1,24050001,24100000,53.52,37.51,8.95
1,24100001,24150000,43,35.27,21.71
1,24150001,24200000,65,34.99,0
1,24200001,24250000,55.33,37.74,6.92
1,24250001,24300000,54.18,27.58,18.23
1,24300001,24350000,57.85,27.55,14.58
1,24350001,24400000,55.05,19.64,25.3
1,24400001,24450000,67.64,25.21,7.14
1,24450001,24500000,64.41,18.03,17.54
1,24500001,24550000,66.36,24.31,9.31
1,24550001,24600000,48.04,25.15,26.79
1,24600001,24650000,48.52,26.17,25.3
1,24650001,24700000,69.53,23.62,6.84
1,24700001,24750000,45.07,21.96,32.96
1,24750001,24800000,41.96,11.34,46.68
1,24800001,24850000,46.55,14.53,38.91
1,24850001,24900000,60.2,27.48,12.3
1,24900001,24950000,50.33,23.86,25.8
1,24950001,25000000,59.78,22.46,17.75
1,25000001,25050000,43.71,20.59,35.68
1,25050001,25100000,53.89,22.5,23.6
1,25100001,25150000,69.57,20.26,10.16
1,25150001,25200000,67.21,20.85,11.92
1,25200001,25250000,80.05,15.03,4.91
1,25250001,25300000,85,15,0
1,25300001,25350000,79.15,15.08,5.75
1,25350001,25400000,84.46,14.97,0.55
1,25400001,25450000,74.54,15.38,10.07
1,25450001,25500000,76.88,15.61,7.5
1,25500001,25550000,74.79,15.61,9.59
1,25550001,25600000,66.32,14.96,18.7
1,25600001,25650000,46.56,15.51,37.92
1,25650001,25700000,49.09,15.67,35.22
1,25700001,25750000,50.45,12.49,37.04
1,25750001,25800000,55,15.52,29.47
1,25800001,25850000,47.84,18.6,33.55
1,25850001,25900000,45.9,14.23,39.86
1,25900001,25950000,41.76,12.63,45.61
1,25950001,26000000,50.11,12.47,37.4
1,26000001,26050000,44.44,12.5,43.05
1,26050001,26100000,46.44,16.44,37.1
1,26100001,26150000,60.66,16.31,23.01
1,26150001,26200000,29.56,21.25,49.18
1,26200001,26250000,26.5,28.49,45
1,26250001,26300000,44.6,13.17,42.22
1,26300001,26350000,73.8,10.67,15.51
1,26350001,26400000,69.39,15.6,15
1,26400001,26450000,71.58,13.4,15.01
1,26450001,26500000,61.31,12.81,25.87
1,26500001,26550000,68.52,11.58,19.88
1,26550001,26600000,87.7,2.61,9.68
1,26600001,26650000,47.04,20.9,32.05
1,26650001,26700000,42.62,16.65,40.72
1,26700001,26750000,66.91,13.08,20
1,26750001,26800000,62.33,17.45,20.2
1,26800001,26850000,42.05,13.41,44.52
1,26850001,26900000,40.67,15,44.32
1,26900001,26950000,40.41,15.56,44.01
1,26950001,27000000,58.17,19.32,22.5
1,27000001,27050000,40.22,19.48,40.29
1,27050001,27100000,47.75,8.38,43.85
1,27100001,27150000,43.22,21.8,34.96
1,27150001,27200000,42.48,23.32,34.19
1,27200001,27250000,43.39,24.51,32.09
1,27250001,27300000,60.95,7.32,31.72
1,27300001,27350000,43.53,16.5,39.95
1,27350001,27400000,46.3,16.79,36.89
1,27400001,27450000,56.16,33.86,9.96
1,27450001,27500000,34.36,36.25,29.38
1,27500001,27550000,68.03,27.56,4.39
1,27550001,27600000,56.84,27.91,15.24
1,27600001,27650000,70.09,21.86,8.04
1,27650001,27700000,80.48,15.51,4
1,27700001,27750000,48.95,36.56,14.48
1,27750001,27800000,60.52,14.47,25
1,27800001,27850000,53.43,21.56,25
1,27850001,27900000,45,14.96,40.03
1,27900001,27950000,41.37,17.5,41.12
1,27950001,28000000,48.06,15,36.93
1,28000001,28050000,42.19,22.84,34.95
1,28050001,28100000,45.04,14.95,40
1,28100001,28150000,53.77,32.84,13.37
1,28150001,28200000,75.99,10.26,13.73
1,28200001,28250000,49.52,14.16,36.31
1,28250001,28300000,60.29,14.96,24.74
1,28300001,28350000,55.77,14.41,29.81
1,28350001,28400000,74.31,12.61,13.07
1,28400001,28450000,63.27,23,13.71
1,28450001,28500000,59.22,25.95,14.82
1,28500001,28550000,49.72,24.8,25.47
1,28550001,28600000,52.52,31.61,15.86
1,28600001,28650000,48.09,18.99,32.91
1,28650001,28700000,41.33,28.44,30.21
1,28700001,28750000,28.09,15.59,56.3
1,28750001,28800000,51.1,17.9,30.98
1,28800001,28850000,60.09,22.1,17.79
1,28850001,28900000,38.41,26.41,35.16
1,28900001,28950000,60.27,27.5,12.22
1,28950001,29000000,48.02,26.69,25.27
1,29000001,29050000,59.11,28.03,12.84
1,29050001,29100000,72.67,25.37,1.94
1,29100001,29150000,75.48,22.64,1.87
1,29150001,29200000,68.55,16.63,14.8
1,29200001,29250000,73.98,26.01,0
1,29250001,29300000,64.5,18.54,16.94
1,29300001,29350000,67.76,9.7,22.53
1,29350001,29400000,66.14,17.91,15.94
1,29400001,29450000,66.04,21.57,12.38
1,29450001,29500000,74.67,21.33,3.99
1,29500001,29550000,27.87,69.62,2.5
1,29550001,29600000,35.45,38.95,25.59
1,29600001,29650000,50.74,15.29,33.96
1,29650001,29700000,49.99,15,35
1,29700001,29750000,31.84,21.27,46.87
1,29750001,29800000,55.83,15,29.16
1,29800001,29850000,62.89,15,22.1
1,29850001,29900000,62.71,21.55,15.73
1,29900001,29950000,32.3,31.82,35.86
1,29950001,30000000,38,34.48,27.5
1,30000001,30050000,43.24,36.84,19.91
1,30050001,30100000,50.84,35,14.15
1,30100001,30150000,31.53,54.3,14.15
1,30150001,30200000,33.84,54.28,11.86
1,30200001,30250000,42.43,44.69,12.87
1,30250001,30300000,35.77,56.72,7.5
1,30300001,30350000,47.5,52.5,0
1,30350001,30400000,62.02,34.73,3.24
1,30400001,30450000,62.4,36.26,1.32
1,30450001,30500000,35.96,35,29.03
1,30500001,30550000,34.73,43.71,21.54
1,30550001,30600000,37.49,35,27.5
1,30600001,30650000,37.5,35,27.5
1,30650001,30700000,32.11,33.09,34.79
1,30700001,30750000,67.52,32.47,0
1,30750001,30800000,30.75,36.77,32.46
1,30800001,30850000,35.71,32.11,32.16
1,30850001,30900000,34.63,33.69,31.67
1,30900001,30950000,63.03,33.17,3.79
1,30950001,31000000,41.82,55.67,2.5
1,31000001,31050000,47.67,47.32,5
1,31050001,31100000,44.68,32.44,22.87
1,31100001,31150000,35,42.5,22.5
1,31150001,31200000,41.27,39.81,18.9
1,31200001,31250000,47.66,40.54,11.78
1,31250001,31300000,57.52,27.13,15.33
1,31300001,31350000,41.35,25,33.64
1,31350001,31400000,35.09,16.37,48.52
1,31400001,31450000,32.9,51.53,15.56
1,31450001,31500000,81.63,15.79,2.57
1,31500001,31550000,68.79,31.2,0
1,31550001,31600000,65.75,31.74,2.5
1,31600001,31650000,75.29,23.58,1.11
1,31650001,31700000,79.62,20.37,0
1,31700001,31750000,70,17.5,12.5
1,31750001,31800000,65.04,17.45,17.5
1,31800001,31850000,50,17.5,32.49
1,31850001,31900000,72.5,20,7.5
1,31900001,31950000,70.43,29.2,0.35
1,31950001,32000000,70.43,27.06,2.5
1,32000001,32050000,71.25,26.24,2.5
1,32050001,32100000,70.18,25.43,4.38
1,32100001,32150000,81.77,18.22,0
1,32150001,32200000,61.74,35.75,2.5
1,32200001,32250000,80.42,18.85,0.72
1,32250001,32300000,82.47,17.52,0
1,32300001,32350000,82.5,17.5,0
1,32350001,32400000,68.5,19.83,11.65
1,32400001,32450000,47.52,25.3,27.16
1,32450001,32500000,57.62,19.98,22.39
1,32500001,32550000,55.09,21.65,23.24
1,32550001,32600000,50.76,25.07,24.15
1,32600001,32650000,62.38,37.61,0
