chr,start,end,EUT,AAI,AFT
1,4200001,4250000,16.7400,48.2500,35.0000
1,4250001,4300000,63.9000,23.8300,12.2500
1,4300001,4350000,68.9700,28.6100,2.4000
1,4350001,4400000,54.3600,30.6300,15.0000
1,4400001,4450000,65.8700,29.1200,5.0000
1,4450001,4500000,65.8300,17.1800,16.9700
1,4500001,4550000,38.1000,16.8900,45.0000
1,4550001,4600000,68.9500,12.3300,18.7100
1,4600001,4650000,33.9300,29.2900,36.7600
1,4650001,4700000,75.0000,18.0100,6.9800
1,4700001,4750000,44.0700,23.6200,32.2900
1,4750001,4800000,58.4900,19.7000,21.8000
1,4800001,4850000,24.6300,21.7800,53.5700
1,4850001,4900000,39.6900,13.0900,47.2100
1,4900001,4950000,70.0000,15.0000,15.0000
1,4950001,5000000,71.0700,14.3900,14.5300
1,5000001,5050000,80.0000,15.0000,5.0000
1,5050001,5100000,62.0600,17.9100,20.0200
1,5100001,5150000,59.8400,23.0900,17.0500
1,5150001,5200000,60.0000,25.0000,15.0000
1,5200001,5250000,65.0000,20.0000,15.0000
1,5250001,5300000,70.0000,15.0000,15.0000
1,5300001,5350000,63.7900,16.2000,20.0000
1,5350001,5400000,33.6100,47.7000,18.6800
1,5400001,5450000,37.2700,57.7200,5.0000
1,5450001,5500000,30.9800,54.0400,14.9600
1,5500001,5550000,33.3400,51.2400,15.4100
1,5550001,5600000,41.6200,43.1800,15.1900
1,5600001,5650000,44.1200,44.4100,11.4500
1,5650001,5700000,28.1900,38.8900,32.9000
1,5700001,5750000,34.2800,42.9000,22.8000
1,5750001,5800000,16.4900,48.5000,35.0000
1,5800001,5850000,29.2400,49.6700,21.0700
1,5850001,5900000,37.5100,35.0000,27.4800
1,5900001,5950000,51.9000,33.0700,15.0200
1,5950001,6000000,45.1100,41.0900,13.7900
1,6000001,6050000,55.4300,39.0000,5.5500
1,6050001,6100000,21.1600,31.1700,47.6500
1,6100001,6150000,51.6900,20.5900,27.7100
1,6150001,6200000,41.5800,44.1700,14.2300
1,6200001,6250000,45.0400,29.9500,25.0000
1,6250001,6300000,57.3600,29.5200,13.1000
1,6300001,6350000,70.7500,26.1700,3.0600
1,6350001,6400000,65.0000,22.5900,12.4000
1,6400001,6450000,60.0000,25.0000,15.0000
1,6450001,6500000,58.5600,21.3200,20.1100
1,6500001,6550000,45.4400,39.5500,15.0000
1,6550001,6600000,57.7900,18.7800,23.4200
1,6600001,6650000,37.6100,23.1900,39.1800
1,6650001,6700000,35.0700,19.2400,45.6700
1,6700001,6750000,27.7500,30.2200,42.0100
1,6750001,6800000,56.5800,26.6500,16.7600
1,6800001,6850000,85.0000,15.0000,0
1,6850001,6900000,76.8600,15.0000,8.1300
1,6900001,6950000,69.5000,15.4900,15.0000
1,6950001,7000000,65.6000,15.0000,19.3900
1,7000001,7050000,45.5400,13.5900,40.8600
1,7050001,7100000,45.0000,20.0000,35.0000
1,7100001,7150000,38.9500,11.3700,49.6700
1,7150001,7200000,60.0000,15.0000,25.0000
1,7200001,7250000,35.5900,19.4000,45.0000
1,7250001,7300000,77.3200,7.6700,15.0000
1,7300001,7350000,49.7900,7.1500,43.0500
1,7350001,7400000,38.4600,19.7400,41.7800
1,7400001,7450000,47.7500,20.7900,31.4400
1,7450001,7500000,52.9300,18.3900,28.6600
1,7500001,7550000,29.0900,23.6000,47.3000
1,7550001,7600000,29.2600,15.7300,55.0000
1,7600001,7650000,38.5400,34.7300,26.7200
1,7650001,7700000,47.1200,39.3100,13.5500
1,7700001,7750000,49.0500,21.8600,29.0800
1,7750001,7800000,79.0600,15.9300,5.0000
1,7800001,7850000,43.3000,7.9900,48.6900
1,7850001,7900000,45.0000,7.0800,47.9100
1,7900001,7950000,34.5900,5.0000,60.4000
1,7950001,8000000,31.1400,21.8500,47.0000
1,8000001,8050000,71.3100,19.8800,8.7900
1,8050001,8100000,55.2400,43.6900,1.0600
1,8100001,8150000,41.2600,36.6300,22.0900
1,8150001,8200000,53.1000,30.5500,16.3400
1,8200001,8250000,59.3600,23.4600,17.1600
1,8250001,8300000,72.6100,5.0000,22.3800
1,8300001,8350000,64.2900,15.3200,20.3700
1,8350001,8400000,66.3000,15.8100,17.8800
1,8400001,8450000,44.9600,3.7900,51.2400
1,8450001,8500000,31.4500,.4300,68.1100
1,8500001,8550000,35.0000,0,65.0000
1,8550001,8600000,25.4800,9.5100,65.0000
1,8600001,8650000,42.3700,8.1300,49.4800
1,8650001,8700000,50.0000,35.0000,15.0000
1,8700001,8750000,49.1600,35.0000,15.8300
1,8750001,8800000,59.4900,0,40.5000
1,8800001,8850000,45.2100,14.1700,40.6100
1,8850001,8900000,19.4700,29.4300,51.0800
1,8900001,8950000,32.7400,30.0000,37.2500
1,8950001,9000000,48.2300,14.0100,37.7400
1,9000001,9050000,36.9300,13.2400,49.8100
1,9050001,9100000,57.3800,18.9600,23.6400
1,9100001,9150000,82.7600,4.0600,13.1700
1,9150001,9200000,49.1700,8.9500,41.8600
1,9200001,9250000,70.0000,30.0000,0
1,9250001,9300000,29.6500,10.9300,59.4000
1,9300001,9350000,80.6500,14.3400,5.0000
1,9350001,9400000,75.5100,7.2200,17.2500
1,9400001,9450000,45.0000,10.0000,45.0000
1,9450001,9500000,74.5800,9.9800,15.4200
1,9500001,9550000,46.6600,16.2000,37.1200
1,9550001,9600000,48.1600,16.8300,35.0000
1,9600001,9650000,83.5000,11.4900,5.0000
1,9650001,9700000,39.8200,24.7100,35.4500
1,9700001,9750000,25.0200,34.9700,40.0000
1,9750001,9800000,30.0000,51.2500,18.7400
1,9800001,9850000,27.0900,56.5500,16.3400
1,9850001,9900000,20.2800,26.4500,53.2600
1,9900001,9950000,42.1400,20.0000,37.8500
1,9950001,10000000,18.0300,18.8000,63.1500
1,10000001,10050000,50.0000,10.0000,40.0000
1,10050001,10100000,45.4200,20.5300,34.0400
1,10100001,10150000,46.8000,17.6900,35.5000
1,10150001,10200000,56.0200,27.9100,16.0500
1,10200001,10250000,25.3100,25.8400,48.8400
1,10250001,10300000,38.7800,20.8000,40.4100
1,10300001,10350000,51.1300,20.0000,28.8600
1,10350001,10400000,45.0000,20.0000,35.0000
1,10400001,10450000,44.7900,16.0000,39.2000
1,10450001,10500000,31.1500,22.6900,46.1400
1,10500001,10550000,27.2000,25.2900,47.5000
1,10550001,10600000,25.6300,25.6000,48.7500
1,10600001,10650000,54.5700,33.4100,12.0000
1,10650001,10700000,20.0000,40.0000,40.0000
1,10700001,10750000,43.3000,39.8000,16.8900
1,10750001,10800000,38.3200,32.9100,28.7600
1,10800001,10850000,22.3200,16.5400,61.1300
1,10850001,10900000,85.0000,15.0000,0
1,10900001,10950000,85.0000,15.0000,0
1,10950001,11000000,11.9000,10.5500,77.5300
1,11000001,11050000,90.0000,10.0000,0
1,11050001,11100000,66.1700,15.0300,18.7800
1,11100001,11150000,25.0000,25.0000,50.0000
1,11150001,11200000,44.4400,15.0000,40.5500
1,11200001,11250000,32.3000,18.5200,49.1700
1,11250001,11300000,32.1600,20.0000,47.8300
1,11300001,11350000,30.4700,20.0000,49.5200
1,11350001,11400000,26.0400,19.4700,54.4700
1,11400001,11450000,20.3900,54.6000,25.0000
1,11450001,11500000,15.7600,29.8600,54.3600
1,11500001,11550000,52.0400,30.0000,17.9500
1,11550001,11600000,55.0000,30.0000,15.0000
1,11600001,11650000,17.1700,28.9300,53.8800
1,11650001,11700000,35.0000,30.0000,35.0000
1,11700001,11750000,35.0000,26.6300,38.3600
1,11750001,11800000,36.7900,24.9300,38.2700
1,11800001,11850000,10.0000,25.0000,65.0000
1,11850001,11900000,20.0000,25.0000,55.0000
1,11900001,11950000,30.0000,55.0000,15.0000
1,11950001,12000000,5.0000,30.0000,65.0000
1,12000001,12050000,41.9200,30.1100,27.9500
1,12050001,12100000,40.0000,31.3900,28.6000
1,12100001,12150000,40.0000,25.0000,35.0000
1,12150001,12200000,40.0000,30.0000,30.0000
1,12200001,12250000,29.4100,28.8900,41.6800
1,12250001,12300000,65.4300,20.0300,14.5300
1,12300001,12350000,37.6800,20.0000,42.3100
1,12350001,12400000,20.0000,27.4700,52.5200
1,12400001,12450000,15.7400,25.1200,59.1300
1,12450001,12500000,18.3200,34.3100,47.3600
1,12500001,12550000,15.0000,30.0000,55.0000
1,12550001,12600000,19.6500,31.5000,48.8300
1,12600001,12650000,20.0000,35.0000,45.0000
1,12650001,12700000,15.3400,35.0000,49.6500
1,12700001,12750000,20.0000,32.5100,47.4800
1,12750001,12800000,25.0600,59.9300,15.0000
1,12800001,12850000,10.0000,65.0000,25.0000
1,12850001,12900000,52.0500,32.9400,15.0000
1,12900001,12950000,50.0000,25.5700,24.4200
1,12950001,13000000,36.6000,25.0000,38.3900
1,13000001,13050000,34.1400,8.2300,57.6100
1,13050001,13100000,75.0000,5.0000,20.0000
1,13100001,13150000,63.1000,0,36.8900
1,13150001,13200000,50.0900,10.6200,39.2700
1,13200001,13250000,85.0000,15.0000,0
1,13250001,13300000,45.0000,15.0000,40.0000
1,13300001,13350000,86.1000,13.8900,0
1,13350001,13400000,87.7000,12.2900,0
1,13400001,13450000,34.1600,45.4100,20.4200
1,13450001,13500000,70.0000,20.0000,10.0000
1,13500001,13550000,69.4100,18.0800,12.5000
1,13550001,13600000,69.6600,10.3300,20.0000
1,13600001,13650000,57.2000,14.4200,28.3600
1,13650001,13700000,17.5100,12.2100,70.2700
1,13700001,13750000,39.1200,13.2300,47.6400
1,13750001,13800000,52.3300,10.0000,37.6600
1,13800001,13850000,45.0000,20.0000,35.0000
1,13850001,13900000,45.0000,20.0000,35.0000
1,13900001,13950000,40.3500,15.9800,43.6600
1,13950001,14000000,56.8600,15.0000,28.1300
1,14000001,14050000,45.5600,28.7200,25.7100
1,14050001,14100000,35.5800,22.0200,42.3900
1,14100001,14150000,30.1800,38.1700,31.6300
1,14150001,14200000,35.0000,40.0000,25.0000
1,14200001,14250000,50.0800,16.5200,33.3800
1,14250001,14300000,35.0000,35.0000,30.0000
1,14300001,14350000,67.7200,17.2700,15.0000
1,14350001,14400000,38.3000,25.7900,35.8900
1,14400001,14450000,31.0800,35.0000,33.9100
1,14450001,14500000,48.9800,41.6300,9.3800
1,14500001,14550000,30.0000,30.0000,40.0000
1,14550001,14600000,47.9000,29.4600,22.6200
1,14600001,14650000,55.0000,30.0000,15.0000
1,14650001,14700000,55.0000,30.0000,15.0000
1,14700001,14750000,48.6600,29.9400,21.3900
1,14750001,14800000,61.2900,18.2900,20.4100
1,14800001,14850000,29.1600,32.7300,38.1000
1,14850001,14900000,59.8300,16.2100,23.9400
1,14900001,14950000,63.8100,29.0700,7.1000
1,14950001,15000000,69.6200,18.8900,11.4800
1,15000001,15050000,39.3900,20.0000,40.6000
1,15050001,15100000,45.0000,15.0000,40.0000
1,15100001,15150000,36.7700,43.2000,20.0200
1,15150001,15200000,35.0000,25.0000,40.0000
1,15200001,15250000,43.5000,31.1800,25.3000
1,15250001,15300000,30.3300,35.0000,34.6600
1,15300001,15350000,20.6000,57.3100,22.0800
1,15350001,15400000,45.2900,27.8100,26.8800
1,15400001,15450000,36.0400,25.0000,38.9500
1,15450001,15500000,50.6900,26.3600,22.9300
1,15500001,15550000,52.4100,30.0000,17.5800
1,15550001,15600000,52.8400,27.1500,20.0000
1,15600001,15650000,54.9300,25.0600,20.0000
1,15650001,15700000,33.2400,32.2200,34.5300
1,15700001,15750000,35.1500,29.9100,34.9300
1,15750001,15800000,37.0900,37.0400,25.8500
1,15800001,15850000,34.7100,39.6200,25.6500
1,15850001,15900000,32.2500,40.0000,27.7400
1,15900001,15950000,57.4900,27.5000,15.0000
1,15950001,16000000,32.6600,50.0000,17.3300
1,16000001,16050000,44.6300,50.3600,5.0000
1,16050001,16100000,25.2400,40.0200,34.7200
1,16100001,16150000,19.1200,49.1800,31.6900
1,16150001,16200000,37.4500,21.6700,40.8600
1,16200001,16250000,40.0000,11.9300,48.0600
1,16250001,16300000,65.0000,10.0000,25.0000
1,16300001,16350000,62.2600,15.0000,22.7300
1,16350001,16400000,46.2100,15.0000,38.7800
1,16400001,16450000,20.0000,10.0000,70.0000
1,16450001,16500000,50.0000,5.0000,45.0000
1,16500001,16550000,26.1400,5.0000,68.8500
1,16550001,16600000,33.2400,5.0000,61.7500
1,16600001,16650000,61.2700,6.9800,31.7400
1,16650001,16700000,43.9200,11.0100,45.0600
1,16700001,16750000,54.1800,10.0000,35.8100
1,16750001,16800000,60.8800,10.0000,29.1100
1,16800001,16850000,46.9200,10.1500,42.9100
1,16850001,16900000,48.5700,16.8900,34.5300
1,16900001,16950000,66.2300,9.1000,24.6600
1,16950001,17000000,64.1500,5.0000,30.8400
1,17000001,17050000,30.4000,40.4600,29.1200
1,17050001,17100000,65.8200,24.3900,9.7700
1,17100001,17150000,66.4700,26.1800,7.3400
1,17150001,17200000,54.4000,15.6400,29.9500
1,17200001,17250000,65.0000,20.0000,15.0000
1,17250001,17300000,14.8700,25.3700,59.7500
1,17300001,17350000,40.0000,25.0000,35.0000
1,17350001,17400000,24.5200,31.2700,44.1900
1,17400001,17450000,15.6900,31.4900,52.8000
1,17450001,17500000,34.3700,50.3900,15.2200
1,17500001,17550000,90.0700,9.9200,0
1,17550001,17600000,46.3000,17.1900,36.4900
1,17600001,17650000,43.0900,16.3500,40.5400
1,17650001,17700000,75.0000,10.0000,15.0000
1,17700001,17750000,75.6800,10.0000,14.3100
1,17750001,17800000,70.0000,10.0000,20.0000
1,17800001,17850000,59.4600,14.0100,26.5200
1,17850001,17900000,88.3700,10.3500,1.2600
1,17900001,17950000,76.0300,18.9600,5.0000
1,17950001,18000000,35.0000,25.0000,40.0000
1,18000001,18050000,50.0000,20.0000,30.0000
1,18050001,18100000,70.0000,15.0000,15.0000
1,18100001,18150000,65.0000,15.0000,20.0000
1,18150001,18200000,82.8100,15.0000,2.1800
1,18200001,18250000,65.0000,15.0000,20.0000
1,18250001,18300000,34.6400,55.3500,10.0000
1,18300001,18350000,75.1600,10.0000,14.8300
1,18350001,18400000,39.0300,8.7500,52.2100
1,18400001,18450000,82.5100,6.5900,10.8900
1,18450001,18500000,52.9800,8.8400,38.1700
1,18500001,18550000,46.2100,20.0000,33.7800
1,18550001,18600000,37.6600,34.8900,27.4300
1,18600001,18650000,45.7500,30.7800,23.4600
1,18650001,18700000,66.9500,4.7100,28.3300
1,18700001,18750000,62.8300,17.7500,19.4000
1,18750001,18800000,43.5600,21.4400,34.9900
1,18800001,18850000,25.1800,36.6500,38.1600
1,18850001,18900000,39.4100,22.3900,38.1900
1,18900001,18950000,46.0700,19.1300,34.7800
1,18950001,19000000,39.1000,20.0000,40.8900
1,19000001,19050000,20.0000,40.0000,40.0000
1,19050001,19100000,15.0000,46.5700,38.4200
1,19100001,19150000,26.7300,68.2600,5.0000
1,19150001,19200000,10.3400,61.8100,27.8300
1,19200001,19250000,10.0000,75.0000,15.0000
1,19250001,19300000,10.0000,60.0000,30.0000
1,19300001,19350000,17.0200,62.9700,20.0000
1,19350001,19400000,11.1600,41.9100,46.9100
1,19400001,19450000,52.1600,45.5000,2.3200
1,19450001,19500000,35.0400,35.3500,29.5900
1,19500001,19550000,60.1800,30.0000,9.8100
1,19550001,19600000,20.7700,40.1800,39.0400
1,19600001,19650000,25.0000,35.0000,40.0000
1,19650001,19700000,30.0000,35.0000,35.0000
1,19700001,19750000,51.4000,18.6000,30.0000
1,19750001,19800000,55.0000,10.0000,35.0000
1,19800001,19850000,60.0000,14.8400,25.1500
1,19850001,19900000,49.8100,18.8800,31.2900
1,19900001,19950000,75.1200,18.1900,6.6800
1,19950001,20000000,54.0000,19.8100,26.1800
1,20000001,20050000,70.3300,17.6600,11.9900
1,20050001,20100000,35.6700,33.0900,31.2300
1,20100001,20150000,20.3900,59.6000,20.0000
1,20150001,20200000,32.5400,58.3100,9.1300
1,20200001,20250000,30.0300,59.9600,10.0000
1,20250001,20300000,14.7100,51.5000,33.7800
1,20300001,20350000,24.1400,19.8100,56.0400
1,20350001,20400000,48.7500,37.8100,13.4300
1,20400001,20450000,50.3700,18.4300,31.1900
1,20450001,20500000,33.7700,19.8200,46.3900
1,20500001,20550000,40.5100,4.4800,55.0000
1,20550001,20600000,66.3400,12.5200,21.1200
1,20600001,20650000,74.1200,10.8700,15.0000
1,20650001,20700000,43.3400,5.9700,50.6800
1,20700001,20750000,45.5700,2.1500,52.2700
1,20750001,20800000,84.8000,7.5600,7.6200
1,20800001,20850000,90.4600,5.0000,4.5300
1,20850001,20900000,82.6700,7.3200,10.0000
1,20900001,20950000,79.7400,5.5100,14.7400
1,20950001,21000000,66.3800,10.0000,23.6100
1,21000001,21050000,20.0000,19.6100,60.3800
1,21050001,21100000,25.0000,20.0000,55.0000
1,21100001,21150000,76.7800,18.2100,5.0000
1,21150001,21200000,55.0700,37.2000,7.7100
1,21200001,21250000,59.4400,40.5500,0
1,21250001,21300000,85.4200,14.5700,0
1,21300001,21350000,45.1100,16.0100,38.8600
1,21350001,21400000,41.8500,20.0500,38.0800
1,21400001,21450000,30.0000,15.0000,55.0000
1,21450001,21500000,55.1800,16.6100,28.1900
1,21500001,21550000,76.5600,18.4300,5.0000
1,21550001,21600000,77.1200,17.8700,5.0000
1,21600001,21650000,75.3500,15.7600,8.8700
1,21650001,21700000,47.1200,32.8700,20.0000
1,21700001,21750000,19.0900,34.5600,46.3300
1,21750001,21800000,66.5800,28.4100,5.0000
1,21800001,21850000,36.0100,28.1500,35.8300
1,21850001,21900000,45.4200,25.0000,29.5700
1,21900001,21950000,51.1400,28.8000,20.0500
1,21950001,22000000,87.6400,10.0000,2.3500
1,22000001,22050000,55.0000,35.0900,9.9000
1,22050001,22100000,65.0000,20.0000,15.0000
1,22100001,22150000,65.0000,15.0000,20.0000
1,22150001,22200000,70.0000,10.0000,20.0000
1,22200001,22250000,85.0000,10.0000,5.0000
1,22250001,22300000,35.0900,42.1100,22.7900
1,22300001,22350000,55.0000,40.0000,5.0000
1,22350001,22400000,60.1300,25.0000,14.8600
1,22400001,22450000,26.4700,51.4400,22.0800
1,22450001,22500000,40.0000,15.1500,44.8400
1,22500001,22550000,55.1300,25.4200,19.4400
1,22550001,22600000,44.1000,10.6300,45.2600
1,22600001,22650000,75.0000,15.0000,10.0000
1,22650001,22700000,39.8100,17.7700,42.4000
1,22700001,22750000,47.0300,22.9600,30.0000
1,22750001,22800000,40.0000,25.0000,35.0000
1,22800001,22850000,39.5000,22.4900,38.0000
1,22850001,22900000,59.6200,21.8100,18.5500
1,22900001,22950000,22.5000,22.0700,55.4100
1,22950001,23000000,56.9200,22.3700,20.6900
1,23000001,23050000,35.6300,15.1200,49.2300
1,23050001,23100000,31.5200,25.7000,42.7700
1,23100001,23150000,39.9700,21.8000,38.2100
1,23150001,23200000,55.1200,17.1500,27.7200
1,23200001,23250000,55.0000,45.0000,0
1,23250001,23300000,31.9300,41.0200,27.0400
1,23300001,23350000,67.9200,23.4300,8.6300
1,23350001,23400000,70.1000,25.0000,4.8900
1,23400001,23450000,41.6600,19.4700,38.8500
1,23450001,23500000,25.4600,19.6200,54.9100
1,23500001,23550000,55.1700,14.8200,30.0000
1,23550001,23600000,78.3500,14.6600,6.9700
1,23600001,23650000,61.3700,24.5600,14.0500
1,23650001,23700000,50.0500,21.7100,28.2300
1,23700001,23750000,29.6500,29.0000,41.3300
1,23750001,23800000,25.7500,43.2200,31.0100
1,23800001,23850000,41.4000,45.4100,13.1700
1,23850001,23900000,71.1400,23.7900,5.0600
1,23900001,23950000,78.5400,21.3500,.1000
1,23950001,24000000,71.4000,28.5900,0
1,24000001,24050000,60.9100,39.0800,0
1,24050001,24100000,72.9000,20.9800,6.1000
1,24100001,24150000,75.8900,20.0000,4.1000
1,24150001,24200000,72.6500,20.0000,7.3400
1,24200001,24250000,46.2100,17.4300,36.3500
1,24250001,24300000,85.0000,5.0000,10.0000
1,24300001,24350000,60.1200,10.5300,29.3300
1,24350001,24400000,70.9800,3.3400,25.6600
1,24400001,24450000,77.5500,11.6700,10.7600
1,24450001,24500000,62.3400,15.3300,22.3100
1,24500001,24550000,37.3500,15.1500,47.4800
1,24550001,24600000,44.7900,22.1300,33.0600
1,24600001,24650000,53.8400,34.8600,11.2900
1,24650001,24700000,48.9000,38.9500,12.1300
1,24700001,24750000,36.3300,42.7800,20.8800
1,24750001,24800000,36.4600,36.1200,27.4100
1,24800001,24850000,34.7200,35.6400,29.6300
1,24850001,24900000,35.9600,35.7200,28.3000
1,24900001,24950000,61.6700,24.7800,13.5400
1,24950001,25000000,59.4700,25.5200,15.0000
1,25000001,25050000,41.4100,31.0200,27.5500
1,25050001,25100000,45.0000,25.0000,30.0000
1,25100001,25150000,49.5600,27.4000,23.0200
1,25150001,25200000,43.1400,26.1100,30.7400
1,25200001,25250000,36.1500,21.5000,42.3400
1,25250001,25300000,40.0000,25.0000,35.0000
1,25300001,25350000,43.8500,28.6300,27.5100
1,25350001,25400000,45.9100,32.2500,21.8300
1,25400001,25450000,50.8400,33.1100,16.0300
1,25450001,25500000,70.0000,30.0000,0
1,25500001,25550000,33.8600,27.8000,38.3200
1,25550001,25600000,58.9000,26.0900,15.0000
1,25600001,25650000,50.0000,40.0000,10.0000
1,25650001,25700000,67.1300,11.9100,20.9500
1,25700001,25750000,53.4600,15.0000,31.5300
1,25750001,25800000,65.0000,15.0000,20.0000
1,25800001,25850000,49.6400,11.5800,38.7600
1,25850001,25900000,54.8000,9.4100,35.7800
1,25900001,25950000,45.0000,15.0000,40.0000
1,25950001,26000000,52.3100,9.2100,38.4700
1,26000001,26050000,71.7700,13.2200,15.0000
1,26050001,26100000,31.7500,22.0400,46.1900
1,26100001,26150000,49.2900,30.8100,19.8800
1,26150001,26200000,55.0900,28.7100,16.1800
1,26200001,26250000,67.6800,22.3100,10.0000
1,26250001,26300000,42.4600,23.3800,34.1400
1,26300001,26350000,40.0000,20.0000,40.0000
1,26350001,26400000,48.5100,19.9300,31.5400
1,26400001,26450000,55.2500,11.1900,33.5500
1,26450001,26500000,26.0700,26.2300,47.6900
1,26500001,26550000,31.6000,20.0000,48.3900
1,26550001,26600000,56.8200,15.3500,27.8200
1,26600001,26650000,75.6500,13.3900,10.9500
1,26650001,26700000,21.2700,10.0000,68.7200
1,26700001,26750000,56.3100,15.0000,28.6800
1,26750001,26800000,50.0000,6.1600,43.8300
1,26800001,26850000,26.1100,15.0000,58.8800
1,26850001,26900000,26.6400,12.3200,61.0300
1,26900001,26950000,19.1800,12.6200,68.1800
1,26950001,27000000,35.8800,20.0000,44.1100
1,27000001,27050000,30.2800,15.3700,54.3400
1,27050001,27100000,16.7700,32.7300,50.4900
1,27100001,27150000,16.8700,48.1200,35.0000
1,27150001,27200000,26.6600,43.9700,29.3500
1,27200001,27250000,65.0000,5.0000,30.0000
1,27250001,27300000,76.1700,5.5800,18.2300
1,27300001,27350000,31.7500,16.6200,51.6200
1,27350001,27400000,37.2600,25.7100,37.0100
1,27400001,27450000,69.4600,25.0000,5.5300
1,27450001,27500000,82.6900,6.9600,10.3400
1,27500001,27550000,72.9000,9.2200,17.8700
1,27550001,27600000,55.2900,15.2700,29.4300
1,27600001,27650000,50.8900,35.1400,13.9500
1,27650001,27700000,51.1900,15.5000,33.3000
1,27700001,27750000,68.3900,26.6000,5.0000
1,27750001,27800000,77.8000,12.1900,10.0000
1,27800001,27850000,92.8600,5.4000,1.7200
1,27850001,27900000,40.0000,15.0000,45.0000
1,27900001,27950000,75.1400,12.9300,11.9100
1,27950001,28000000,42.2800,27.7100,30.0000
1,28000001,28050000,33.9200,25.0000,41.0800
1,28050001,28100000,75.0000,20.0000,5.0000
1,28100001,28150000,85.0000,15.0000,0
1,28150001,28200000,50.0000,20.0000,30.0000
